"Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"Alta",6410,"Rarefaction",0,102.527516359217,101.50341348971,103.551619228724,0.997933739937972,0.997858247293615,0.998009232582328
"Alta",6666,"Rarefaction",0,103.039657999687,102.027798866724,104.05151713265,0.998063778665495,0.997988727878622,0.998138829452368
"Alta",6923,"Rarefaction",0,103.521711948047,102.522701019109,104.520722876985,0.99818360907754,0.998108976951935,0.998258241203144
"Alta",7179,"Rarefaction",0,103.972509791631,102.986776096733,104.958243486529,0.998293469678152,0.998219241309624,0.99836769804668
"Alta",7436,"Rarefaction",0,104.397889249399,103.425899222389,105.369879276409,0.998395233727761,0.998321405581598,0.998469061873925
"Alta",7692,"Rarefaction",0,104.796602577975,103.838657552211,105.754547603739,0.998488984043793,0.998415555542699,0.998562412544888
"Alta",7948,"Rarefaction",0,105.172203427552,104.228605980581,106.115800874524,0.998575891241332,0.998502868118445,0.998648914364218
"Alta",8205,"Rarefaction",0,105.52770059836,104.598764745516,106.456636451204,0.998656922400861,0.998584315948259,0.998729528853463
"Alta",8461,"Rarefaction",0,105.861838523456,104.947722552412,106.7759544945,0.998732030386988,0.998659852009443,0.998804208764533
"Alta",8718,"Rarefaction",0,106.178605247888,105.279545282575,107.0776652132,0.998802318230054,0.998730585614473,0.998874050845635
"Alta",8974,"Rarefaction",0,106.47678223538,105.592862808301,107.360701662459,0.998867692540439,0.998796422459691,0.998938962621187
"Alta",9230,"Rarefaction",0,106.758770747452,105.890103204238,107.627438290666,0.998928837042014,0.998858050174902,0.998999623909126
"Alta",9487,"Rarefaction",0,107.026621214306,106.173347976936,107.879894451676,0.998986324440664,0.998916045356058,0.99905660352527
"Alta",9743,"Rarefaction",0,107.279202534119,106.44131940141,108.117085666829,0.999040025905055,0.998970276755351,0.999109775054758
"Alta",10000,"Rarefaction",0,107.519368608647,106.696966646258,108.341770571036,0.999090647248219,0.999021455527948,0.99915983896849
"Alta",1,"Rarefaction",1,1,1,1,0.195982283403276,0.193522239510965,0.198442327295586
"Alta",257,"Rarefaction",1,12.9332760759751,12.7862277182898,13.0803244336604,0.93213802553871,0.931304876217401,0.932971174860019
"Alta",513,"Rarefaction",1,13.8251962123133,13.663747192741,13.9866452318856,0.963066651379038,0.96240330613125,0.963729996626827
"Alta",770,"Rarefaction",1,14.1950299168369,14.0273773521108,14.3626824815629,0.974304702576559,0.973762841486293,0.974846563666826
"Alta",1026,"Rarefaction",1,14.4013772919063,14.2301657913414,14.5725887924713,0.980225857531488,0.979771594666834,0.980680120396142
"Alta",1282,"Rarefaction",1,14.5349516497216,14.3614008620761,14.7085024373672,0.984020721085444,0.98363624562951,0.984405196541377
"Alta",1539,"Rarefaction",1,14.6292962723805,14.4540827440003,14.8045098007607,0.986714974199979,0.986389725369081,0.987040223030877
"Alta",1795,"Rarefaction",1,14.6991906895557,14.5227451133388,14.8756362657726,0.988721782249218,0.988446930288506,0.98899663420993
"Alta",2052,"Rarefaction",1,14.7534969736461,14.5760980284327,14.9308959188594,0.990282890701281,0.990050776959117,0.990515004443445
"Alta",2308,"Rarefaction",1,14.7966349480534,14.6184840599765,14.9747858361303,0.991518963959921,0.991322189153792,0.991715738766051
"Alta",2564,"Rarefaction",1,14.8318666341855,14.6531072791772,15.0106259891938,0.992521816823827,0.992353847118016,0.992689786529638
"Alta",2821,"Rarefaction",1,14.8612939303894,14.6820318353087,15.04055602547,0.993351983803502,0.993207132102222,0.993496835504783
"Alta",3077,"Rarefaction",1,14.8860652424571,14.7063849864204,15.0657454984937,0.994043601607603,0.993916797167058,0.994170406048147
"Alta",3333,"Rarefaction",1,14.9072813310513,14.7272474577413,15.0873152043613,0.99462942568204,0.994516479597824,0.994742371766255
"Alta",3590,"Rarefaction",1,14.9257226123662,14.7453854212824,15.1060598034501,0.995132838875511,0.995030343924405,0.995235333826618
"Alta",3846,"Rarefaction",1,14.9417810442033,14.7611832913379,15.1223787970688,0.995566182597877,0.995471347669782,0.995661017525973
"Alta",4103,"Rarefaction",1,14.9559929199343,14.7751677139707,15.1368181258979,0.995945324798354,0.995856048308459,0.996034601288249
"Alta",4359,"Rarefaction",1,14.9685650847666,14.7875414224412,15.1495887470919,0.996276939211912,0.996191613595853,0.996362264827972
"Alta",4615,"Rarefaction",1,14.9798058620251,14.7986071751011,15.1610045489492,0.996570138793035,0.996487618362122,0.996652659223948
"Alta",4872,"Rarefaction",1,14.9899523339552,14.808597798099,15.1713068698114,0.996831883097786,0.996751367536829,0.996912398658743
"Alta",5128,"Rarefaction",1,14.9990875686148,14.8175945922246,15.1805805450049,0.997064977827755,0.996985903689491,0.99714405196602
"Alta",5385,"Rarefaction",1,15.0074161576799,14.8257986283008,15.1890336870589,0.997275203618478,0.997197200549084,0.997353206687873
"Alta",5641,"Rarefaction",1,15.0149827517641,14.8332535324136,15.1967119711146,0.997464160102954,0.99738697535052,0.997541344855387
"Alta",5897,"Rarefaction",1,15.0219122331431,14.8400820292699,15.2037424370163,0.997635382239704,0.997558853339882,0.997711911139526
"Alta",6154,"Rarefaction",1,15.0283048646769,14.8463826657292,15.2102270636247,0.997791685117068,0.997715708953476,0.997867661280659
"Alta",6410,"Rarefaction",1,15.0341757560568,14.8521701080932,15.2161814040205,0.997933739937972,0.997858247293615,0.998009232582328
"Alta",6666,"Rarefaction",1,15.0396059028479,14.8575239989755,15.2216878067202,0.998063778665495,0.997988727878622,0.998138829452368
"Alta",6923,"Rarefaction",1,15.0446614870033,14.8625094264461,15.2268135475606,0.99818360907754,0.998108976951935,0.998258241203144
"Alta",7179,"Rarefaction",1,15.0493440114566,14.8671277246335,15.2315602982797,0.998293469678152,0.998219241309624,0.99836769804668
"Alta",7436,"Rarefaction",1,15.053725646539,14.8714499438391,15.2360013492389,0.998395233727761,0.998321405581598,0.998469061873925
"Alta",7692,"Rarefaction",1,15.0578031319822,14.8754727543006,15.2401335096637,0.998488984043793,0.998415555542699,0.998562412544888
"Alta",7948,"Rarefaction",1,15.061621012566,14.8792399995775,15.2440020255545,0.998575891241332,0.998502868118445,0.998648914364218
"Alta",8205,"Rarefaction",1,15.0652164900497,14.8827883025098,15.2476446775896,0.998656922400861,0.998584315948259,0.998729528853463
"Alta",8461,"Rarefaction",1,15.0685825168215,14.8861106292228,15.2510544044201,0.998732030386988,0.998659852009443,0.998804208764533
"Alta",8718,"Rarefaction",1,15.0717640265787,14.8892512595792,15.2542767935781,0.998802318230054,0.998730585614473,0.998874050845635
"Alta",8974,"Rarefaction",1,15.0747527421005,14.8922019600846,15.2573035241163,0.998867692540439,0.998796422459691,0.998938962621187
"Alta",9230,"Rarefaction",1,15.077576066899,14.89498972729,15.260162406508,0.998928837042014,0.998858050174902,0.998999623909126
"Alta",9487,"Rarefaction",1,15.0802572641343,14.8976374829808,15.2628770452878,0.998986324440664,0.998916045356058,0.99905660352527
"Alta",9743,"Rarefaction",1,15.082787274501,14.9001362354674,15.2654383135346,0.999040025905055,0.998970276755351,0.999109775054758
"Alta",10000,"Rarefaction",1,15.0851965442114,14.902516013636,15.2678770747868,0.999090647248219,0.999021455527948,0.99915983896849
"Alta",1,"Rarefaction",2,1,0.999999999999999,1,0.195982283403276,0.193522239510965,0.198442327295586
"Alta",257,"Rarefaction",2,5.02233035853266,4.9603571623342,5.08430355473112,0.93213802553871,0.931304876217401,0.932971174860019
"Alta",513,"Rarefaction",2,5.06202064963188,4.99893955485551,5.12510174440825,0.963066651379038,0.96240330613125,0.963729996626827
"Alta",770,"Rarefaction",2,5.07546036293777,5.01200191199516,5.13891881388038,0.974304702576559,0.973762841486293,0.974846563666826
"Alta",1026,"Rarefaction",2,5.08218073075478,5.01853316888832,5.14582829262123,0.980225857531488,0.979771594666834,0.980680120396142
"Alta",1282,"Rarefaction",2,5.08622570659913,5.02246418473951,5.14998722845874,0.984020721085444,0.98363624562951,0.984405196541377
"Alta",1539,"Rarefaction",2,5.08893648961577,5.02509853970086,5.15277443953068,0.986714974199979,0.986389725369081,0.987040223030877
"Alta",1795,"Rarefaction",2,5.09086677389521,5.02697437370273,5.15475917408768,0.988721782249218,0.988446930288506,0.98899663420993
"Alta",2052,"Rarefaction",2,5.09232110885879,5.02838766896325,5.15625454875433,0.990282890701281,0.990050776959117,0.990515004443445
"Alta",2308,"Rarefaction",2,5.09344835851389,5.02948309990751,5.15741361712027,0.991518963959921,0.991322189153792,0.991715738766051
"Alta",2564,"Rarefaction",2,5.09435086954459,5.0303601302324,5.15834160885678,0.992521816823827,0.992353847118016,0.992689786529638
"Alta",2821,"Rarefaction",2,5.0950923821705,5.03108070387464,5.15910406046636,0.993351983803502,0.993207132102222,0.993496835504783
"Alta",3077,"Rarefaction",2,5.09570802893763,5.03167896330317,5.1597370945721,0.994043601607603,0.993916797167058,0.994170406048147
"Alta",3333,"Rarefaction",2,5.09622921915876,5.03218543203393,5.1602730062836,0.99462942568204,0.994516479597824,0.994742371766255
"Alta",3590,"Rarefaction",2,5.09667776323179,5.03262130522995,5.16073422123363,0.995132838875511,0.995030343924405,0.995235333826618
"Alta",3846,"Rarefaction",2,5.09706502906348,5.03299763022693,5.16113242790003,0.995566182597877,0.995471347669782,0.995661017525973
"Alta",4103,"Rarefaction",2,5.09740524707285,5.03332823580809,5.1614822583376,0.995945324798354,0.995856048308459,0.996034601288249
"Alta",4359,"Rarefaction",2,5.09770429513317,5.03361883405457,5.16178975621178,0.996276939211912,0.996191613595853,0.996362264827972
"Alta",4615,"Rarefaction",2,5.09797019549958,5.03387722075453,5.16206317024464,0.996570138793035,0.996487618362122,0.996652659223948
"Alta",4872,"Rarefaction",2,5.09820905070371,5.03410932614677,5.16230877526066,0.996831883097786,0.996751367536829,0.996912398658743
"Alta",5128,"Rarefaction",2,5.0984231936639,5.03431741733802,5.16252896998978,0.997064977827755,0.996985903689491,0.99714405196602
"Alta",5385,"Rarefaction",2,5.09861770876824,5.03450643512026,5.16272898241621,0.997275203618478,0.997197200549084,0.997353206687873
"Alta",5641,"Rarefaction",2,5.09879385920001,5.03467760704544,5.16291011135457,0.997464160102954,0.99738697535052,0.997541344855387
"Alta",5897,"Rarefaction",2,5.0989547261843,5.03483392730727,5.16307552506133,0.997635382239704,0.997558853339882,0.997711911139526
"Alta",6154,"Rarefaction",2,5.0991027682285,5.03497778497118,5.16322775148582,0.997791685117068,0.997715708953476,0.997867661280659
"Alta",6410,"Rarefaction",2,5.09923843987681,5.0351096217668,5.16336725798681,0.997933739937972,0.997858247293615,0.998009232582328
"Alta",6666,"Rarefaction",2,5.0993636973485,5.03523133864899,5.16349605604801,0.998063778665495,0.997988727878622,0.998138829452368
"Alta",6923,"Rarefaction",2,5.09948013164985,5.03534448167408,5.16361578162562,0.99818360907754,0.998108976951935,0.998258241203144
"Alta",7179,"Rarefaction",2,5.09958782981193,5.03544913543158,5.16372652419228,0.998293469678152,0.998219241309624,0.99836769804668
"Alta",7436,"Rarefaction",2,5.09968849381355,5.0355469538053,5.1638300338218,0.998395233727761,0.998321405581598,0.998469061873925
"Alta",7692,"Rarefaction",2,5.0997820822482,5.03563789657175,5.16392626792465,0.998488984043793,0.998415555542699,0.998562412544888
"Alta",7948,"Rarefaction",2,5.09986964494128,5.03572298389051,5.16401630599204,0.998575891241332,0.998502868118445,0.998648914364218
"Alta",8205,"Rarefaction",2,5.09995205639392,5.03580306555004,5.16410104723781,0.998656922400861,0.998584315948259,0.998729528853463
"Alta",8461,"Rarefaction",2,5.1000291722885,5.03587800132096,5.16418034325604,0.998732030386988,0.998659852009443,0.998804208764533
"Alta",8718,"Rarefaction",2,5.10010203608409,5.03594880516841,5.16425526699976,0.998802318230054,0.998730585614473,0.998874050845635
"Alta",8974,"Rarefaction",2,5.10017046917699,5.03601530354467,5.1643256348093,0.998867692540439,0.998796422459691,0.998938962621187
"Alta",9230,"Rarefaction",2,5.10023510787744,5.03607811477564,5.16439210097925,0.998928837042014,0.998858050174902,0.998999623909126
"Alta",9487,"Rarefaction",2,5.1002964916858,5.03613776311335,5.16445522025825,0.998986324440664,0.998916045356058,0.99905660352527
"Alta",9743,"Rarefaction",2,5.10035441852032,5.03619405219233,5.16451478484832,0.999040025905055,0.998970276755351,0.999109775054758
"Alta",10000,"Rarefaction",2,5.10040958958446,5.03624766339532,5.1645715157736,0.999090647248219,0.999021455527948,0.99915983896849
"Baja",1,"Rarefaction",0,1,1,1,0.20064511816048,0.197868683093016,0.203421553227945
"Baja",257,"Rarefaction",0,43.9591469516682,43.743824876806,44.1744690265304,0.932826568452856,0.932277725433151,0.933375411472562
"Baja",513,"Rarefaction",0,56.0815137865978,55.7853421975002,56.3776853756954,0.965580592756667,0.965092292947563,0.966068892565771
"Baja",770,"Rarefaction",0,63.2930568827473,62.9154864509701,63.6706273145246,0.976807585438098,0.976364105121087,0.977251065755109
"Baja",1026,"Rarefaction",0,68.4537091628401,67.9978166633406,68.9096016623397,0.982371316535112,0.981975129437549,0.982767503632674
"Baja",1282,"Rarefaction",0,72.5039313148341,71.976435302238,73.0314273274302,0.985759745527356,0.985409471442338,0.986110019612374
"Baja",1539,"Rarefaction",0,75.8498055405005,75.2585622204537,76.4410488605473,0.988079448521838,0.987771150523623,0.988387746520053
"Baja",1795,"Rarefaction",0,78.6757290469014,78.0291012330668,79.3223568607359,0.98976951106575,0.98949795883759,0.99004106329391
"Baja",2052,"Rarefaction",0,81.1315342930255,80.4368849087639,81.8261836772871,0.991070867536569,0.990831197083403,0.991310537989734
"Baja",2308,"Rarefaction",0,83.2814417624944,82.5457524569015,84.0171310680873,0.992100055224223,0.991887675397385,0.992312435051062
"Baja",2564,"Rarefaction",0,85.1933595572362,84.4226457153851,85.9640733990873,0.992939479175603,0.992750559629641,0.993128398721565
"Baja",2821,"Rarefaction",0,86.9154867143528,86.114954021337,87.7160194073687,0.993641113253901,0.993472485735692,0.99380974077211
"Baja",3077,"Rarefaction",0,88.4659008565927,87.6403680013419,89.2914337118435,0.994232975441425,0.994081813829888,0.994384137052963
"Baja",3333,"Rarefaction",0,89.8758566484872,89.0294860437012,90.7222272532733,0.994741385944565,0.994605348093496,0.994877423795633
"Baja",3590,"Rarefaction",0,91.1692747812161,90.3057157175676,92.0328338448645,0.995184802798091,0.995061903101341,0.995307702494842
"Baja",3846,"Rarefaction",0,92.3515177460894,91.4741643545193,93.2288711376594,0.995572286994189,0.99546067359384,0.995683900394537
"Baja",4103,"Rarefaction",0,93.4445173795567,92.5563188579447,94.3327159011687,0.995916390656997,0.995814481070346,0.996018300243648
"Baja",4359,"Rarefaction",0,94.4502575279078,93.5539550989925,95.3465599568231,0.996221756389678,0.996128035040297,0.996315477739059
"Baja",4615,"Rarefaction",0,95.3819592934589,94.4799893131206,96.2839292737973,0.996495542076883,0.996408654593447,0.996582429560319
"Baja",4872,"Rarefaction",0,96.2503591859563,95.3449191476197,97.1557992242929,0.996743247728646,0.996661971704254,0.996824523753038
"Baja",5128,"Rarefaction",0,97.0551398191745,96.1482467429816,97.9620328953675,0.996966669416977,0.99688985363195,0.997043485202003
"Baja",5385,"Rarefaction",0,97.8081925327349,96.9016624349927,98.714722630477,0.997170620906994,0.997097272286628,0.99724396952736
"Baja",5641,"Rarefaction",0,98.5085184830218,97.6039918228932,99.4130451431504,0.997356044477511,0.997285274382725,0.997426814572297
"Baja",5897,"Rarefaction",0,99.1634045581543,98.2623613681433,100.064447748165,0.997525881114515,0.997456952770844,0.997594809458185
"Baja",6154,"Rarefaction",0,99.7789257095868,98.8827209856068,100.675130433567,0.997682496642549,0.997614813282684,0.997750180002415
"Baja",6410,"Rarefaction",0,100.353637892388,99.4634531858278,101.243822598948,0.99782619254256,0.997759277527997,0.997893107557123
"Baja",6666,"Rarefaction",0,100.892990324956,100.009898140891,101.776082509022,0.997958902197109,0.997892402107641,0.998025402286578
"Baja",6923,"Rarefaction",0,101.401567556389,100.526557421172,102.276577691606,0.998082206816398,0.99801587036212,0.998148543270677
"Baja",7179,"Rarefaction",0,101.877818371783,101.011709006738,102.743927736829,0.998196120576581,0.998129780633874,0.998262460519289
"Baja",7436,"Rarefaction",0,102.327648066479,101.471227370271,103.184068762687,0.998302386608956,0.998235945472836,0.998368827745077
"Baja",7692,"Rarefaction",0,102.749525402913,101.903413616749,103.595637189077,0.998400921343594,0.998334336299553,0.998467506387636
"Baja",7948,"Rarefaction",0,103.147038861609,102.311807675301,103.982270047918,0.998492805399203,0.998426074666922,0.998559536131484
"Baja",8205,"Rarefaction",0,103.523237451602,102.699425685338,104.347049217865,0.998578938879402,0.998512090771321,0.998645786987483
"Baja",8461,"Rarefaction",0,103.876686784874,103.064672284348,104.688701285399,0.998659164175621,0.998592249716816,0.998726078634425
"Baja",8718,"Rarefaction",0,104.211524409707,103.411710675276,105.011338144138,0.998734566864877,0.998667651456755,0.998801482272999
"Baja",8974,"Rarefaction",0,104.526402961255,103.73903795761,105.3137679649,0.998804967936018,0.998738126335076,0.998871809536961
"Baja",9230,"Rarefaction",0,104.823818810487,104.049142145277,105.598495475697,0.998871034813967,0.998804346747207,0.998937722880726
"Baja",9487,"Rarefaction",0,105.105905905144,104.344157491269,105.867654319019,0.998933330149674,0.998866878337125,0.998999781962223
"Baja",9743,"Rarefaction",0,105.371459420649,104.62273266454,106.120186176757,0.998991665674406,0.998925530512567,0.999057800836244
"Baja",10000,"Rarefaction",0,105.623476823235,104.887925014538,106.359028631931,0.999046766752353,0.998981028847082,0.999112504657623
"Baja",1,"Rarefaction",1,1,1,1,0.20064511816048,0.197868683093016,0.203421553227945
"Baja",257,"Rarefaction",1,13.2300098592385,13.0690997328241,13.3909199856529,0.932826568452856,0.932277725433151,0.933375411472562
"Baja",513,"Rarefaction",1,14.1529399249597,13.9779624772098,14.3279173727097,0.965580592756667,0.965092292947563,0.966068892565771
"Baja",770,"Rarefaction",1,14.5273282517972,14.3465197390337,14.7081367645606,0.976807585438098,0.976364105121087,0.977251065755109
"Baja",1026,"Rarefaction",1,14.733364896778,14.549284283437,14.917445510119,0.982371316535112,0.981975129437549,0.982767503632674
"Baja",1282,"Rarefaction",1,14.8656587923765,14.6794549331375,15.0518626516155,0.985759745527356,0.985409471442338,0.986110019612374
"Baja",1539,"Rarefaction",1,14.9586872127798,14.7709849300494,15.1463894955102,0.988079448521838,0.987771150523623,0.988387746520053
"Baja",1795,"Rarefaction",1,15.0274712179395,14.8386623142978,15.2162801215811,0.98976951106575,0.98949795883759,0.99004106329391
"Baja",2052,"Rarefaction",1,15.0808944614615,14.891229812335,15.2705591105881,0.991070867536569,0.990831197083403,0.991310537989734
"Baja",2308,"Rarefaction",1,15.1233570671781,14.9330166422055,15.3136974921507,0.992100055224223,0.991887675397385,0.992312435051062
"Baja",2564,"Rarefaction",1,15.1580791792478,14.9671904771869,15.3489678813087,0.992939479175603,0.992750559629641,0.993128398721565
"Baja",2821,"Rarefaction",1,15.1871258503202,14.9957824477358,15.3784692529046,0.993641113253901,0.993472485735692,0.99380974077211
"Baja",3077,"Rarefaction",1,15.2116187807076,15.019895441619,15.4033421197961,0.994232975441425,0.994081813829888,0.994384137052963
"Baja",3333,"Rarefaction",1,15.2326335896525,15.0405872792712,15.4246799000338,0.994741385944565,0.994605348093496,0.994877423795633
"Baja",3590,"Rarefaction",1,15.2509320563372,15.0586071295164,15.443256983158,0.995184802798091,0.995061903101341,0.995307702494842
"Baja",3846,"Rarefaction",1,15.2668932360533,15.0743275127291,15.4594589593774,0.995572286994189,0.99546067359384,0.995683900394537
"Baja",4103,"Rarefaction",1,15.2810418710705,15.0882646220376,15.4738191201034,0.995916390656997,0.995814481070346,0.996018300243648
"Baja",4359,"Rarefaction",1,15.2935770727654,15.1006140736113,15.4865400719195,0.996221756389678,0.996128035040297,0.996315477739059
"Baja",4615,"Rarefaction",1,15.3048005650742,15.1116726821711,15.4979284479774,0.996495542076883,0.996408654593447,0.996582429560319
"Baja",4872,"Rarefaction",1,15.3149446000538,15.1216689408903,15.5082202592172,0.996743247728646,0.996661971704254,0.996824523753038
"Baja",5128,"Rarefaction",1,15.3240885147413,15.1306807352601,15.5174962942225,0.996966669416977,0.99688985363195,0.997043485202003
"Baja",5385,"Rarefaction",1,15.3324340544815,15.1389066464076,15.5259614625554,0.997170620906994,0.997097272286628,0.99724396952736
"Baja",5641,"Rarefaction",1,15.3400234921684,15.1463881322449,15.533658852092,0.997356044477511,0.997285274382725,0.997426814572297
"Baja",5897,"Rarefaction",1,15.3469800252538,15.1532464555107,15.5407135949968,0.997525881114515,0.997456952770844,0.997594809458185
"Baja",6154,"Rarefaction",1,15.3534026910872,15.1595791082689,15.5472262739056,0.997682496642549,0.997614813282684,0.997750180002415
"Baja",6410,"Rarefaction",1,15.3593053191545,15.1653995964149,15.5532110418941,0.99782619254256,0.997759277527997,0.997893107557123
"Baja",6666,"Rarefaction",1,15.3647682107804,15.1707869884182,15.5587494331427,0.997958902197109,0.997892402107641,0.998025402286578
"Baja",6923,"Rarefaction",1,15.3698570567937,15.175805973221,15.5639081403664,0.998082206816398,0.99801587036212,0.998148543270677
"Baja",7179,"Rarefaction",1,15.3745726253384,15.1804572240659,15.568688026611,0.998196120576581,0.998129780633874,0.998262460519289
"Baja",7436,"Rarefaction",1,15.3789869830647,15.1848117505757,15.5731622155538,0.998302386608956,0.998235945472836,0.998368827745077
"Baja",7692,"Rarefaction",1,15.3830963452234,15.1888657546784,15.5773269357684,0.998400921343594,0.998334336299553,0.998467506387636
"Baja",7948,"Rarefaction",1,15.3869451885755,15.1926630551022,15.5812273220488,0.998492805399203,0.998426074666922,0.998559536131484
"Baja",8205,"Rarefaction",1,15.3905706900039,15.1962402824129,15.5849010975949,0.998578938879402,0.998512090771321,0.998645786987483
"Baja",8461,"Rarefaction",1,15.3939654713874,15.1995901123244,15.5883408304504,0.998659164175621,0.998592249716816,0.998726078634425
"Baja",8718,"Rarefaction",1,15.3971746311028,15.2027570064508,15.5915922557548,0.998734566864877,0.998667651456755,0.998801482272999
"Baja",8974,"Rarefaction",1,15.4001896432741,15.2057325161728,15.5946467703755,0.998804967936018,0.998738126335076,0.998871809536961
"Baja",9230,"Rarefaction",1,15.4030380102285,15.2085437510519,15.5975322694051,0.998871034813967,0.998804346747207,0.998937722880726
"Baja",9487,"Rarefaction",1,15.4057430909308,15.2112137387187,15.600272443143,0.998933330149674,0.998866878337125,0.998999781962223
"Baja",9743,"Rarefaction",1,15.4082956578906,15.2137333464609,15.6028579693204,0.998991665674406,0.998925530512567,0.999057800836244
"Baja",10000,"Rarefaction",1,15.4107263619191,15.2161328068665,15.6053199169717,0.999046766752353,0.998981028847082,0.999112504657623
"Baja",1,"Rarefaction",2,1,1,1,0.20064511816048,0.197868683093016,0.203421553227945
"Baja",257,"Rarefaction",2,4.90784421859573,4.84105531695067,4.97463312024078,0.932826568452856,0.932277725433151,0.933375411472562
"Baja",513,"Rarefaction",2,4.94551734012709,4.87756510051348,5.01346957974069,0.965580592756667,0.965092292947563,0.966068892565771
"Baja",770,"Rarefaction",2,4.95827017043608,4.88992187168783,5.02661846918433,0.976807585438098,0.976364105121087,0.977251065755109
"Baja",1026,"Rarefaction",2,4.9646463423097,4.89609959393426,5.03319309068515,0.982371316535112,0.981975129437549,0.982767503632674
"Baja",1282,"Rarefaction",2,4.96848391324189,4.89981758830042,5.03715023818337,0.985759745527356,0.985409471442338,0.986110019612374
"Baja",1539,"Rarefaction",2,4.97105560325629,4.90230908810254,5.03980211841005,0.988079448521838,0.987771150523623,0.988387746520053
"Baja",1795,"Rarefaction",2,4.97288679456003,4.90408315109241,5.04169043802764,0.98976951106575,0.98949795883759,0.99004106329391
"Baja",2052,"Rarefaction",2,4.97426644340448,4.90541974301927,5.04311314378969,0.991070867536569,0.990831197083403,0.991310537989734
"Baja",2308,"Rarefaction",2,4.97533578849128,4.90645570615481,5.04421587082776,0.992100055224223,0.991887675397385,0.992312435051062
"Baja",2564,"Rarefaction",2,4.97619192948555,4.90728511505121,5.04509874391989,0.992939479175603,0.992750559629641,0.993128398721565
"Baja",2821,"Rarefaction",2,4.97689533744292,4.90796655599156,5.04582411889428,0.993641113253901,0.993472485735692,0.99380974077211
"Baja",3077,"Rarefaction",2,4.97747934300384,4.90853232076681,5.04642636524087,0.994232975441425,0.994081813829888,0.994384137052963
"Baja",3333,"Rarefaction",2,4.9779737434543,4.9090112772809,5.0469362096277,0.994741385944565,0.994605348093496,0.994877423795633
