"Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"Oceanico",6154,"Rarefaction",1,15.0924786406213,14.8410689258549,15.3438883553877,0.999040216915642,0.998929279452015,0.999151154379269
"Oceanico",6410,"Rarefaction",1,15.0976897151376,14.8461963899746,15.3491830403006,0.999136903496628,0.999027683970582,0.999246123022675
"Oceanico",6666,"Rarefaction",1,15.1024926096143,14.8509225585008,15.3540626607277,0.999223007193134,0.999115750899065,0.999330263487203
"Oceanico",6923,"Rarefaction",1,15.106949367865,14.8553083929702,15.3585903427598,0.999300150984402,0.999195088650517,0.999405213318286
"Oceanico",7179,"Rarefaction",1,15.1110643762212,14.8593581340536,15.3627706183888,0.999368875748893,0.999266193058852,0.999471558438933
"Oceanico",7436,"Rarefaction",1,15.114903682814,14.8631367202248,15.3666706454031,0.999430697785225,0.999330569218523,0.999530826351928
"Oceanico",7692,"Rarefaction",1,15.1184666672248,14.8666434907304,15.3702898437192,0.999485971904862,0.999388522516624,0.999583421293101
"Oceanico",7948,"Rarefaction",1,15.1217942329298,14.8699186623352,15.3736698035245,0.999535670208281,0.999441006430809,0.999630333985753
"Oceanico",8205,"Rarefaction",1,15.1249204127827,14.8729956998436,15.3768451257218,0.999580580525523,0.999488793690728,0.999672367360319
"Oceanico",8461,"Rarefaction",1,15.127840509468,14.8758699535046,15.3798110654314,0.999620895978335,0.999532030728359,0.999709761228312
"Oceanico",8718,"Rarefaction",1,15.1305947502607,14.8785809979741,15.3826085025474,0.999657407697636,0.999571509439929,0.999743305955342
"Oceanico",8974,"Rarefaction",1,15.1331770443263,14.8811228213128,15.3852312673398,0.999690246640041,0.99960731812423,0.999773175155853
"Oceanico",9230,"Rarefaction",1,15.1356120338888,14.8835196663004,15.3877044014771,0.999719926132607,0.999639964401911,0.999799887863303
"Oceanico",9487,"Rarefaction",1,15.1379205724783,14.8857920496836,15.390049095273,0.999746866976891,0.999669865529557,0.999823868424224
"Oceanico",9743,"Rarefaction",1,15.1400955705518,14.8879329851296,15.392258155974,0.999771144700255,0.999697060992269,0.99984522840824
"Oceanico",10000,"Rarefaction",1,15.1421638248091,14.8899688437624,15.3943588058558,0.999793203471126,0.999722006585887,0.999864400356364
"Oceanico",1,"Rarefaction",2,1,1,1,0.22215654732486,0.218059696985138,0.226253397664582
"Oceanico",257,"Rarefaction",2,4.44082910548163,4.36028344884092,4.52137476212233,0.929111813786097,0.927919734163363,0.930303893408831
"Oceanico",513,"Rarefaction",2,4.47081607247649,4.38901901139827,4.55261313355472,0.962427124051811,0.961579396864182,0.96327485123944
"Oceanico",770,"Rarefaction",2,4.48095459289338,4.39873228402769,4.56317690175906,0.974809773112362,0.974195673163933,0.975423873060791
"Oceanico",1026,"Rarefaction",2,4.4860213018061,4.4035860687009,4.56845653491131,0.981487736955746,0.981021908748744,0.981953565162749
"Oceanico",1282,"Rarefaction",2,4.48907000039013,4.40650651743234,4.57163348334793,0.985714694011863,0.985341241540405,0.986088146483322
"Oceanico",1539,"Rarefaction",2,4.49111272119503,4.40846325194081,4.57376219044925,0.988625806835751,0.988313258451002,0.9889383552205
"Oceanico",1795,"Rarefaction",2,4.49256710028074,4.40985638349485,4.57527781706663,0.990723187327732,0.990454484794665,0.990991889860798
"Oceanico",2052,"Rarefaction",2,4.4936627672319,4.41090589440344,4.57641964006036,0.992306371623674,0.992072308455753,0.992540434791595
"Oceanico",2308,"Rarefaction",2,4.49451195166402,4.41171929737803,4.57730460595001,0.993527790150401,0.993322122292995,0.993733458007806
"Oceanico",2564,"Rarefaction",2,4.49519179540455,4.41237048954755,4.57801310126156,0.994496530268189,0.994314395717086,0.994678664819291
"Oceanico",2821,"Rarefaction",2,4.49575033585593,4.41290548701873,4.57859518469313,0.995281956060978,0.995119019969839,0.995444892152117
"Oceanico",3077,"Rarefaction",2,4.49621405042337,4.41334965309533,4.57907844775142,0.995923342001852,0.995775396339891,0.996071287663812
"Oceanico",3333,"Rarefaction",2,4.49660660607064,4.41372565827086,4.57948755387042,0.996455881208487,0.996319150641852,0.996592611775122
"Oceanico",3590,"Rarefaction",2,4.49694443589843,4.41404924360888,4.57983962818798,0.996904228793775,0.996775468722235,0.997032988865315
"Oceanico",3846,"Rarefaction",2,4.4972361058194,4.41432861438658,4.58014359725223,0.9972820745664,0.997158614440408,0.997405534692392
"Oceanico",4103,"Rarefaction",2,4.49749233620826,4.41457403930499,4.58041063311153,0.997605468988607,0.997485363327705,0.997725574649509
"Oceanico",4359,"Rarefaction",2,4.49771755591791,4.41478976071962,4.58064535111619,0.997881955241882,0.99776386604564,0.998000044438125
"Oceanico",4615,"Rarefaction",2,4.49791780813154,4.41498156715394,4.58085404910913,0.998120749985888,0.998003881219553,0.998237618752223
"Oceanico",4872,"Rarefaction",2,4.49809768971372,4.41515386174051,4.58104151768692,0.99832884637944,0.998212804211425,0.998444888547455
"Oceanico",5128,"Rarefaction",2,4.49825895847623,4.41530832826338,4.58120958868909,0.998509646023624,0.998394311996717,0.998624980050532
"Oceanico",5385,"Rarefaction",2,4.49840544396424,4.41544863482426,4.58136225310421,0.998668649672583,0.998554096147955,0.998783203197211
"Oceanico",5641,"Rarefaction",2,4.49853809796754,4.41557569313308,4.581500502802,0.998807942478786,0.998694346535482,0.998921538422089
"Oceanico",5897,"Rarefaction",2,4.49865924128822,4.41569172614689,4.58162675642955,0.998930910924195,0.998818510685486,0.999043311162903
"Oceanico",6154,"Rarefaction",2,4.4987707255866,4.41579850745738,4.58174294371582,0.999040216915642,0.998929279452015,0.999151154379269
"Oceanico",6410,"Rarefaction",2,4.49887289343192,4.4158963652163,4.58184942164753,0.999136903496628,0.999027683970582,0.999246123022675
"Oceanico",6666,"Rarefaction",2,4.49896721810663,4.4159867105804,4.58194772563286,0.999223007193134,0.999115750899065,0.999330263487203
"Oceanico",6923,"Rarefaction",2,4.49905489795519,4.41607069136262,4.58203910454777,0.999300150984402,0.999195088650517,0.999405213318286
"Oceanico",7179,"Rarefaction",2,4.49913599858255,4.4161483704169,4.58212362674819,0.999368875748893,0.999266193058852,0.999471558438933
"Oceanico",7436,"Rarefaction",2,4.49921180179262,4.41622097548572,4.58220262809953,0.999430697785225,0.999330569218523,0.999530826351928
"Oceanico",7692,"Rarefaction",2,4.4992822764887,4.41628847679565,4.58227607618176,0.999485971904862,0.999388522516624,0.999583421293101
"Oceanico",7948,"Rarefaction",2,4.49934821329752,4.41635163162863,4.58234479496642,0.999535670208281,0.999441006430809,0.999630333985753
"Oceanico",8205,"Rarefaction",2,4.49941027077741,4.41641107076554,4.58240947078927,0.999580580525523,0.999488793690728,0.999672367360319
"Oceanico",8461,"Rarefaction",2,4.49946834035582,4.41646669022236,4.58246999048927,0.999620895978335,0.999532030728359,0.999709761228312
"Oceanico",8718,"Rarefaction",2,4.49952320775237,4.41651924257302,4.58252717293172,0.999657407697636,0.999571509439929,0.999743305955342
"Oceanico",8974,"Rarefaction",2,4.49957473859312,4.4165685991206,4.58258087806565,0.999690246640041,0.99960731812423,0.999773175155853
"Oceanico",9230,"Rarefaction",2,4.49962341202379,4.41661521879731,4.58263160525027,0.999719926132607,0.999639964401911,0.999799887863303
"Oceanico",9487,"Rarefaction",2,4.49966963433954,4.41665949076073,4.58267977791835,0.999746866976891,0.999669865529557,0.999823868424224
"Oceanico",9743,"Rarefaction",2,4.49971325336215,4.41670126925565,4.58272523746865,0.999771144700255,0.999697060992269,0.99984522840824
"Oceanico",10000,"Rarefaction",2,4.49975479717816,4.4167410600893,4.58276853426703,0.999793203471126,0.999722006585887,0.999864400356364
"Costero",1,"Rarefaction",0,0.999999999999999,0.999999999999999,1,0.189177937916444,0.187059196240401,0.191296679592487
"Costero",257,"Rarefaction",0,41.6645538830983,41.4143857022937,41.9147220639029,0.935466733245038,0.934783312787481,0.936150153702596
"Costero",513,"Rarefaction",0,53.6053890659598,53.2526256335809,53.9581524983387,0.965303646867317,0.964874175933996,0.965733117800638
"Costero",770,"Rarefaction",0,60.9458448556317,60.5309905458163,61.360699165447,0.976206958451858,0.975867875627557,0.97654604127616
"Costero",1026,"Rarefaction",0,66.2597181674127,65.7997664176179,66.7196699172076,0.981789459680337,0.981484109631202,0.982094809729472
"Costero",1282,"Rarefaction",0,70.452648066025,69.9536288456884,70.9516672863616,0.985226175630076,0.984942669957459,0.985509681302692
"Costero",1539,"Rarefaction",0,73.9304620568446,73.394365455893,74.4665586577962,0.987584304869294,0.987321234337325,0.987847375401263
"Costero",1795,"Rarefaction",0,76.8795029476849,76.3076862956906,77.4513195996792,0.989301238779748,0.989058310953632,0.989544166605864
"Costero",2052,"Rarefaction",0,79.4531439165251,78.8468330525874,80.0594547804627,0.990621005327479,0.990397582553046,0.990844428101913
"Costero",2308,"Rarefaction",0,81.7165395398999,81.077611233065,82.3554678467347,0.99166250567203,0.991457251447855,0.991867759896204
"Costero",2564,"Rarefaction",0,83.739363745794,83.0698777682943,84.4088497232938,0.99251001809365,0.992321386841789,0.99269864934551
"Costero",2821,"Rarefaction",0,85.5711512834601,84.8732520303096,86.2690505366105,0.993216794245069,0.993043236005119,0.993390352485019
"Costero",3077,"Rarefaction",0,87.2297639775895,86.5058904901595,87.9536374650195,0.993811725983173,0.993651652689641,0.993971799276706
"Costero",3333,"Rarefaction",0,88.7473203670874,87.9997847124239,89.4948560217509,0.994321828701568,0.994173857596244,0.994469799806892
"Costero",3590,"Rarefaction",0,90.1484460249754,89.3794141478914,90.9174779020593,0.994766058638986,0.99462900738719,0.994903109890782
"Costero",3846,"Rarefaction",0,91.4378422426047,90.6495483187783,92.2261361664311,0.995153836324152,0.995026589041374,0.995281083606931
"Costero",4103,"Rarefaction",0,92.6383752102886,91.8327868824777,93.4439635380994,0.995497981604012,0.995379630940636,0.995616332267389
"Costero",4359,"Rarefaction",0,93.7512314027755,92.930329118367,94.5721336871839,0.995803322209662,0.995693000336039,0.995913644083285
"Costero",4615,"Rarefaction",0,94.7900502770018,93.9556217002417,95.6244788537619,0.996077141667992,0.995974105043478,0.996180178292506
"Costero",4872,"Rarefaction",0,95.7659604013689,94.9196316978147,96.6122891049231,0.99632502166136,0.996228622386525,0.996421420936194
"Costero",5128,"Rarefaction",0,96.6777651100334,95.8211415661275,97.5343886539393,0.996548805337823,0.996458402042093,0.996639208633553
"Costero",5385,"Rarefaction",0,97.538139650076,96.6726381726317,98.4036411275203,0.996753335022144,0.996668381971902,0.996838288072385
"Costero",5641,"Rarefaction",0,98.345193582523,97.4721991717264,99.2181879933195,0.996939558663006,0.99685950944669,0.997019607879322
"Costero",5897,"Rarefaction",0,99.1065741945565,98.2273402166609,99.9858081724521,0.997110419349992,0.997034786850124,0.997186051849859
"Costero",6154,"Rarefaction",0,99.8287139408515,98.9443878994149,100.713039982288,0.997268282593449,0.997196628375483,0.997339936811415
"Costero",6410,"Rarefaction",0,100.509284034868,99.620970398001,101.397597671735,0.997413431470728,0.99734531846076,0.997481544480696
"Costero",6666,"Rarefaction",0,101.154096728402,100.262801021063,102.045392435742,0.997547793901993,0.997482832501519,0.997612755302467
"Costero",6923,"Rarefaction",0,101.768095960503,100.874745669407,102.661446251599,0.997672948709217,0.997610790046207,0.997735107372227
"Costero",7179,"Rarefaction",0,102.348862568282,101.454333980499,103.243391156064,0.997788886319648,0.997729189822633,0.997848582816663
"Costero",7436,"Rarefaction",0,102.903072872523,102.00817006089,103.797975684156,0.997897357244663,0.997839831363891,0.997954883125436
"Costero",7692,"Rarefaction",0,103.428340086445,102.533811562421,104.322868610469,0.997998253431427,0.997942618728423,0.99805388813443
"Costero",7948,"Rarefaction",0,103.928618554394,103.035155476086,104.822081632702,0.998092657462643,0.998038671560049,0.998146643365238
"Costero",8205,"Rarefaction",0,104.407314885203,103.515565551813,105.299064218593,0.998181474778931,0.998128927429887,0.998234022127975
"Costero",8461,"Rarefaction",0,104.862158328675,103.972710250112,105.751606407237,0.998264522189686,0.998213217553824,0.998315826825549
"Costero",8718,"Rarefaction",0,105.298040798533,104.411454980462,106.184626616603,0.998342903141089,0.998292679169619,0.99839312711256
"Costero",8974,"Rarefaction",0,105.712792023793,104.829565933335,106.596018114251,0.998416411651066,0.99836712001853,0.998465703283602
"Costero",9230,"Rarefaction",0,106.10926751059,105.229870357201,106.988664663978,0.998485722876095,0.998437239898505,0.998534205853685
"Costero",9487,"Rarefaction",0,106.48994854181,105.614831227135,107.365065856484,0.998551409408282,0.998503632113683,0.998599186702882
"Costero",9743,"Rarefaction",0,106.85282921646,105.982375881347,107.723282551573,0.998613253028903,0.998566089191259,0.998660416866546
"Costero",10000,"Rarefaction",0,107.201634316811,106.336234181835,108.067034451787,0.998672002804785,0.998625379398148,0.998718626211422
"Costero",1,"Rarefaction",1,1,1,1,0.189177937916444,0.187059196240401,0.191296679592487
"Costero",257,"Rarefaction",1,13.1525535274103,13.0289416994279,13.2761653553927,0.935466733245038,0.934783312787481,0.936150153702596
"Costero",513,"Rarefaction",1,14.0278193396036,13.8923990992274,14.1632395799798,0.965303646867317,0.964874175933996,0.965733117800638
"Costero",770,"Rarefaction",1,14.3876208189219,14.2474456602287,14.5277959776151,0.976206958451858,0.975867875627557,0.97654604127616
"Costero",1026,"Rarefaction",1,14.5871055237182,14.4444125535663,14.7297984938701,0.981789459680337,0.981484109631202,0.982094809729472
"Costero",1282,"Rarefaction",1,14.7157876590705,14.5715437787188,14.8600315394223,0.985226175630076,0.984942669957459,0.985509681302692
"Costero",1539,"Rarefaction",1,14.8065851219688,14.6612899629121,14.9518802810255,0.987584304869294,0.987321234337325,0.987847375401263
"Costero",1795,"Rarefaction",1,14.8739069075118,14.7278576912114,15.0199561238122,0.989301238779748,0.989058310953632,0.989544166605864
"Costero",2052,"Rarefaction",1,14.9263219930477,14.7797013168054,15.07294266929,0.990621005327479,0.990397582553046,0.990844428101913
"Costero",2308,"Rarefaction",1,14.9680760948049,14.8210101464088,15.1151420432009,0.99166250567203,0.991457251447855,0.991867759896204
"Costero",2564,"Rarefaction",1,15.0022901826759,14.8548660176256,15.1497143477262,0.99251001809365,0.992321386841789,0.99269864934551
"Costero",2821,"Rarefaction",1,15.0309692574674,14.8832495089854,15.1786890059494,0.993216794245069,0.993043236005119,0.993390352485019
"Costero",3077,"Rarefaction",1,15.0551992937088,14.9072332293142,15.2031653581035,0.993811725983173,0.993651652689641,0.993971799276706
"Costero",3333,"Rarefaction",1,15.0760280729967,14.9278528615323,15.2242032844611,0.994321828701568,0.994173857596244,0.994469799806892
"Costero",3590,"Rarefaction",1,15.0941985637386,14.9458429497254,15.2425541777518,0.994766058638986,0.99462900738719,0.994903109890782
"Costero",3846,"Rarefaction",1,15.1100774667498,14.9615658549518,15.2585890785478,0.995153836324152,0.995026589041374,0.995281083606931
"Costero",4103,"Rarefaction",1,15.124178951871,14.9755301745173,15.2728277292246,0.995497981604012,0.995379630940636,0.995616332267389
"Costero",4359,"Rarefaction",1,15.1366950433022,14.9879256675176,15.2854644190867,0.995803322209662,0.995693000336039,0.995913644083285
"Costero",4615,"Rarefaction",1,15.147921518603,14.9990449417321,15.296798095474,0.996077141667992,0.995974105043478,0.996180178292506
"Costero",4872,"Rarefaction",1,15.1580863041821,15.0091135006147,15.3070591077496,0.99632502166136,0.996228622386525,0.996421420936194
"Costero",5128,"Rarefaction",1,15.1672650709867,15.0182060923778,15.3163240495956,0.996548805337823,0.996458402042093,0.996639208633553
"Costero",5385,"Rarefaction",1,15.1756570348242,15.0265198902027,15.3247941794456,0.996753335022144,0.996668381971902,0.996838288072385
"Costero",5641,"Rarefaction",1,15.1833018710547,15.0340940560996,15.3325096860098,0.996939558663006,0.99685950944669,0.997019607879322
"Costero",5897,"Rarefaction",1,15.1903211349322,15.0410488968266,15.3395933730378,0.997110419349992,0.997034786850124,0.997186051849859
"Costero",6154,"Rarefaction",1,15.1968126751946,15.0474812622026,15.3461440881865,0.997268282593449,0.997196628375483,0.997339936811415
"Costero",6410,"Rarefaction",1,15.202788579061,15.0534030409257,15.3521741171963,0.997413431470728,0.99734531846076,0.997481544480696
"Costero",6666,"Rarefaction",1,15.2083284182983,15.0588930063058,15.3577638302907,0.997547793901993,0.997482832501519,0.997612755302467
"Costero",6923,"Rarefaction",1,15.2134973815091,15.064015696755,15.3629790662632,0.997672948709217,0.997610790046207,0.997735107372227
"Costero",7179,"Rarefaction",1,15.2182949337985,15.0687705262991,15.3678193412979,0.997788886319648,0.997729189822633,0.997848582816663
"Costero",7436,"Rarefaction",1,15.2227932113127,15.073228940389,15.3723574822365,0.997897357244663,0.997839831363891,0.997954883125436
"Costero",7692,"Rarefaction",1,15.2269873026443,15.0773860297699,15.3765885755188,0.997998253431427,0.997942618728423,0.99805388813443
"Costero",7948,"Rarefaction",1,15.230921611422,15.0812857697337,15.3805574531103,0.998092657462643,0.998038671560049,0.998146643365238
"Costero",8205,"Rarefaction",1,15.234633317713,15.0849649837714,15.3843016516545,0.998181474778931,0.998128927429887,0.998234022127975
"Costero",8461,"Rarefaction",1,15.2381140904534,15.0884153873872,15.3878127935197,0.998264522189686,0.998213217553824,0.998315826825549
"Costero",8718,"Rarefaction",1,15.2414094614773,15.0916820923866,15.391136830568,0.998342903141089,0.998292679169619,0.99839312711256
"Costero",8974,"Rarefaction",1,15.2445100333977,15.0947557636878,15.3942643031076,0.998416411651066,0.99836712001853,0.998465703283602
"Costero",9230,"Rarefaction",1,15.247443474758,15.097663812723,15.3972231367931,0.998485722876095,0.998437239898505,0.998534205853685
"Costero",9487,"Rarefaction",1,15.2502333307557,15.1004295669345,15.4000370945769,0.998551409408282,0.998503632113683,0.998599186702882
"Costero",9743,"Rarefaction",1,15.2528695927837,15.103043092039,15.4026960935285,0.998613253028903,0.998566089191259,0.998660416866546
"Costero",10000,"Rarefaction",1,15.2553834623538,15.1055353100507,15.405231614657,0.998672002804785,0.998625379398148,0.998718626211422
"Costero",1,"Rarefaction",2,1,1,1,0.189177937916444,0.187059196240401,0.191296679592487
"Costero",257,"Rarefaction",2,5.19931880750596,5.14233242264701,5.25630519236491,0.935466733245038,0.934783312787481,0.936150153702596
"Costero",513,"Rarefaction",2,5.24223069434327,5.18418745368534,5.3002739350012,0.965303646867317,0.964874175933996,0.965733117800638
"Costero",770,"Rarefaction",2,5.2567680539674,5.19836460472185,5.31517150321296,0.976206958451858,0.975867875627557,0.97654604127616
"Costero",1026,"Rarefaction",2,5.26403857130438,5.20545455929986,5.32262258330889,0.981789459680337,0.981484109631202,0.982094809729472
"Costero",1282,"Rarefaction",2,5.2684150939971,5.20972225862222,5.32710792937199,0.985226175630076,0.984942669957459,0.985509681302692
"Costero",1539,"Rarefaction",2,5.27134824031226,5.21258241565644,5.33011406496809,0.987584304869294,0.987321234337325,0.987847375401263
"Costero",1795,"Rarefaction",2,5.27343694920072,5.21461912117706,5.33225477722439,0.989301238779748,0.989058310953632,0.989544166605864
"Costero",2052,"Rarefaction",2,5.27501069279841,5.21615366768039,5.33386771791643,0.990621005327479,0.990397582553046,0.990844428101913
