"Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"Amarales",5385,"Rarefaction",0,18.9999377596964,18.9997253685841,19.0001501508087,0.999999882003891,0.999999574189474,1
"Amarales",5641,"Rarefaction",0,18.9999617526895,18.9998152552757,19.0001082501033,0.999999927146785,0.999999713654538,1
"Amarales",5897,"Rarefaction",0,18.9999765516435,18.999875711741,19.000077391546,0.999999955118169,0.999999807393367,1
"Amarales",6154,"Rarefaction",0,18.999985686625,18.9999165123797,19.0000548608703,0.999999972466353,0.999999870621033,1
"Amarales",6410,"Rarefaction",0,18.9999912677035,18.9999438359093,19.0000386994977,0.999999983117176,0.999999912946344,1
"Amarales",6666,"Rarefaction",0,18.9999946860765,18.9999622226843,19.0000271494688,0.999999989673291,0.999999941421233,1
"Amarales",6923,"Rarefaction",0,18.9999967807765,18.9999746353521,19.0000189262008,0.999999993711471,0.999999960643262,1
"Amarales",7179,"Rarefaction",0,18.9999980511674,18.9999829489373,19.0000131533976,0.999999996172977,0.999999973519153,1
"Amarales",7436,"Rarefaction",0,18.9999988255993,18.999988560343,19.0000090908555,0.999999997681575,0.999999982213336,1
"Amarales",7692,"Rarefaction",0,18.999999292878,18.9999923173942,19.0000062683619,0.999999998596472,0.999999988037841,1
"Amarales",7948,"Rarefaction",0,18.9999995753295,18.9999948438198,19.0000043068392,0.999999999152609,0.999999991958077,1
"Amarales",8205,"Rarefaction",0,18.9999997462219,18.9999965475057,19.0000029449382,0.999999999490784,0.9999999946046,1
"Amarales",8461,"Rarefaction",0,18.9999998484561,18.999997686652,19.0000020102603,0.999999999694239,0.999999996376723,1
"Amarales",8718,"Rarefaction",0,18.9999999099094,18.9999984538445,19.0000013659742,0.999999999817283,0.999999997572311,1
"Amarales",8974,"Rarefaction",0,18.9999999465109,18.9999989661372,19.0000009268847,0.999999999890902,0.999999998372195,1
"Amarales",9230,"Rarefaction",0,18.999999968419,18.9999993095942,19.0000006272439,0.999999999935045,0.999999998909553,1
"Amarales",9487,"Rarefaction",0,18.9999999813828,18.9999995401977,19.0000004225679,0.999999999961517,0.999999999271435,1
"Amarales",9743,"Rarefaction",0,18.9999999890803,18.9999996937682,19.0000002843923,0.999999999977221,0.999999999513021,1
"Amarales",10000,"Rarefaction",0,18.9999999936116,18.9999997966505,19.0000001905727,0.999999999986584,0.999999999675425,1
"Amarales",1,"Rarefaction",1,1,1,1,0.432676952649525,0.427157581442775,0.438196323856275
"Amarales",257,"Rarefaction",1,4.45122284824717,4.3873767988297,4.51506889766465,0.988321427761297,0.988090122070221,0.988552733452373
"Amarales",513,"Rarefaction",1,4.53766638902179,4.47251488411649,4.60281789392709,0.996853814350209,0.996700102046815,0.997007526653604
"Amarales",770,"Rarefaction",1,4.56671406519909,4.50115994748499,4.6322681829132,0.998818218229932,0.99872454887528,0.998911887584584
"Amarales",1026,"Rarefaction",1,4.58099165153474,4.51524326274451,4.64674004032496,0.999448261109324,0.999378238985542,0.999518283233107
"Amarales",1282,"Rarefaction",1,4.58947594072242,4.5236124144717,4.65533946697314,0.999707139911184,0.999651798256788,0.99976248156558
"Amarales",1539,"Rarefaction",1,4.59510869606841,4.52916876446664,4.66104862767019,0.999833700601577,0.999790699095858,0.999876702107295
"Amarales",1795,"Rarefaction",1,4.59909110453,4.53309712634707,4.66508508271292,0.999901768748969,0.999868958631925,0.999934578866013
"Amarales",2052,"Rarefaction",1,4.60207486640753,4.53604032206612,4.66810941074895,0.999940863556058,0.9999162124714,0.999965514640716
"Amarales",2308,"Rarefaction",1,4.60437734001234,4.53831139847504,4.67044328154963,0.999963872927126,0.999945539769945,0.999982206084306
"Amarales",2564,"Rarefaction",1,4.60621425691867,4.5401231719501,4.67230534188724,0.999977749544363,0.999964246987166,0.99999125210156
"Amarales",2821,"Rarefaction",1,4.60771917883116,4.54160740935605,4.67383094830628,0.999986248346583,0.999976401915052,0.999996094778115
"Amarales",3077,"Rarefaction",1,4.60896575460738,4.54283678034649,4.67509472886828,0.999991455476065,0.99998432239516,0.999998588556971
"Amarales",3333,"Rarefaction",1,4.61001907292518,4.5438755041555,4.67616264169486,0.999994679787236,0.999989548284051,0.999999811290422
"Amarales",3590,"Rarefaction",1,4.61092415242045,4.54476799822229,4.6770803066186,0.999996689989034,0.999993026077664,1
"Amarales",3846,"Rarefaction",1,4.61170456096429,4.54553752042058,4.677871601508,0.999997936300077,0.999995331188573,1
"Amarales",4103,"Rarefaction",1,4.61238940395705,4.54621278363269,4.6785660242814,0.999998716174887,0.999996875365954,1
"Amarales",4359,"Rarefaction",1,4.6129908087222,4.54680575557419,4.67917586187022,0.999999200533413,0.999997903632431,1
"Amarales",4615,"Rarefaction",1,4.61352512065158,4.54733256001736,4.6797176812858,0.999999502763187,0.999998592546743,1
"Amarales",4872,"Rarefaction",1,4.61400475066728,4.54780543894501,4.68020406238955,0.999999691783688,0.999999056029094,1
"Amarales",5128,"Rarefaction",1,4.61443449379557,4.54822912399032,4.68063986360082,0.999999808930403,0.999999365624492,1
"Amarales",5385,"Rarefaction",1,4.61482463624578,4.54861375942722,4.68103551306434,0.999999882003891,0.999999574189474,1
"Amarales",5641,"Rarefaction",1,4.61517777399241,4.54896190687327,4.68139364111155,0.999999927146785,0.999999713654538,1
"Amarales",5897,"Rarefaction",1,4.61550013328208,4.54927970634817,4.68172056021598,0.999999955118169,0.999999807393367,1
"Amarales",6154,"Rarefaction",1,4.6157966772239,4.54957205204462,4.68202130240317,0.999999972466353,0.999999870621033,1
"Amarales",6410,"Rarefaction",1,4.61606834603484,4.54983987187591,4.68229682019378,0.999999983117176,0.999999912946344,1
"Amarales",6666,"Rarefaction",1,4.61631908086556,4.55008705195163,4.68255110977949,0.999999989673291,0.999999941421233,1
"Amarales",6923,"Rarefaction",1,4.61655208520245,4.55031675093936,4.68278741946554,0.999999993711471,0.999999960643262,1
"Amarales",7179,"Rarefaction",1,4.61676754870838,4.55052915629372,4.68300594112304,0.999999996172977,0.999999973519153,1
"Amarales",7436,"Rarefaction",1,4.61696888909303,4.5507276376038,4.68321014058226,0.999999997681575,0.999999982213336,1
"Amarales",7692,"Rarefaction",1,4.61715603421475,4.55091212406261,4.6833999443669,0.999999998596472,0.999999988037841,1
"Amarales",7948,"Rarefaction",1,4.6173310922978,4.55108469420504,4.68357749039056,0.999999999152609,0.999999991958077,1
"Amarales",8205,"Rarefaction",1,4.61749581884741,4.55124707878868,4.68374455890614,0.999999999490784,0.9999999946046,1
"Amarales",8461,"Rarefaction",1,4.61764993172898,4.55139899986226,4.6839008635957,0.999999999694239,0.999999996376723,1
"Amarales",8718,"Rarefaction",1,4.61779552139226,4.55154251828958,4.68404852449493,0.999999999817283,0.999999997572311,1
"Amarales",8974,"Rarefaction",1,4.61793223564625,4.55167728701051,4.68418718428198,0.999999999890902,0.999999998372195,1
"Amarales",9230,"Rarefaction",1,4.61806134969392,4.5518045631863,4.68431813620154,0.999999999935045,0.999999998909553,1
"Amarales",9487,"Rarefaction",1,4.61818394426716,4.55192541224993,4.6844424762844,0.999999999961517,0.999999999271435,1
"Amarales",9743,"Rarefaction",1,4.61829961880461,4.55203943941755,4.68455979819167,0.999999999977221,0.999999999513021,1
"Amarales",10000,"Rarefaction",1,4.6184097760607,4.55214802753117,4.68467152459023,0.999999999986584,0.999999999675425,1
"Amarales",1,"Rarefaction",2,1,0.999999999999999,1,0.432676952649525,0.427157581442775,0.438196323856275
"Amarales",257,"Rarefaction",2,2.29946146309118,2.27027844638364,2.32864447979871,0.988321427761297,0.988090122070221,0.988552733452373
"Amarales",513,"Rarefaction",2,2.30530093624383,2.27591179932952,2.33469007315814,0.996853814350209,0.996700102046815,0.997007526653604
"Amarales",770,"Rarefaction",2,2.30726420798591,2.27780562066562,2.3367227953062,0.998818218229932,0.99872454887528,0.998911887584584
"Amarales",1026,"Rarefaction",2,2.3082432722818,2.27875002226514,2.33773652229847,0.999448261109324,0.999378238985542,0.999518283233107
"Amarales",1282,"Rarefaction",2,2.30883172133007,2.27931762880726,2.33834581385288,0.999707139911184,0.999651798256788,0.99976248156558
"Amarales",1539,"Rarefaction",2,2.30922572074331,2.27969766917718,2.33875377230945,0.999833700601577,0.999790699095858,0.999876702107295
"Amarales",1795,"Rarefaction",2,2.30950610448167,2.27996811730465,2.33904409165868,0.999901768748969,0.999868958631925,0.999934578866013
"Amarales",2052,"Rarefaction",2,2.309717258656,2.28017178804473,2.33926272926727,0.999940863556058,0.9999162124714,0.999965514640716
"Amarales",2308,"Rarefaction",2,2.30988086707373,2.28032959747362,2.33943213667384,0.999963872927126,0.999945539769945,0.999982206084306
"Amarales",2564,"Rarefaction",2,2.31001182154922,2.28045590997567,2.33956773312276,0.999977749544363,0.999964246987166,0.99999125210156
"Amarales",2821,"Rarefaction",2,2.31011939152424,2.28055966663955,2.33967911640893,0.999986248346583,0.999976401915052,0.999996094778115
"Amarales",3077,"Rarefaction",2,2.31020868617793,2.28064579566114,2.33977157669471,0.999991455476065,0.99998432239516,0.999998588556971
"Amarales",3333,"Rarefaction",2,2.31028426919044,2.280718699017,2.33984983936389,0.999994679787236,0.999989548284051,0.999999811290422
"Amarales",3590,"Rarefaction",2,2.31034930864163,2.28078143252405,2.33991718475921,0.999996689989034,0.999993026077664,1
"Amarales",3846,"Rarefaction",2,2.31040545641529,2.2808355895364,2.33997532329418,0.999997936300077,0.999995331188573,1
"Amarales",4103,"Rarefaction",2,2.3104547781556,2.28088316248615,2.34002639382506,0.999998716174887,0.999996875365954,1
"Amarales",4359,"Rarefaction",2,2.31049812775377,2.28092497500693,2.34007128050062,0.999999200533413,0.999997903632431,1
"Amarales",4615,"Rarefaction",2,2.31053666940768,2.28096215003117,2.3401111887842,0.999999502763187,0.999998592546743,1
"Amarales",4872,"Rarefaction",2,2.31057128858575,2.28099554163921,2.3401470355323,0.999999691783688,0.999999056029094,1
"Amarales",5128,"Rarefaction",2,2.31060232415324,2.28102547668933,2.34017917161714,0.999999808930403,0.999999365624492,1
"Amarales",5385,"Rarefaction",2,2.31063051353337,2.28105266646077,2.34020836060598,0.999999882003891,0.999999574189474,1
"Amarales",5641,"Rarefaction",2,2.31065604021541,2.28107728794116,2.34023479248966,0.999999927146785,0.999999713654538,1
"Amarales",5897,"Rarefaction",2,2.31067935106309,2.28109977215137,2.34025892997482,0.999999955118169,0.999999807393367,1
"Amarales",6154,"Rarefaction",2,2.3107008026011,2.28112046297681,2.3402811422254,0.999999972466353,0.999999870621033,1
"Amarales",6410,"Rarefaction",2,2.31072046090112,2.28113942414748,2.34030149765475,0.999999983117176,0.999999912946344,1
"Amarales",6666,"Rarefaction",2,2.3107386095853,2.28115692922989,2.34032028994071,0.999999989673291,0.999999941421233,1
"Amarales",6923,"Rarefaction",2,2.31075547935111,2.28117320074248,2.34033775795974,0.999999993711471,0.999999960643262,1
"Amarales",7179,"Rarefaction",2,2.31077108287748,2.28118825091494,2.34035391484001,0.999999996172977,0.999999973519153,1
"Amarales",7436,"Rarefaction",2,2.31078566688911,2.28120231772425,2.34036901605397,0.999999997681575,0.999999982213336,1
"Amarales",7692,"Rarefaction",2,2.31079922544302,2.28121539543834,2.3403830554477,0.999999998596472,0.999999988037841,1
"Amarales",7948,"Rarefaction",2,2.31081191072876,2.28122763085051,2.34039619060701,0.999999999152609,0.999999991958077,1
"Amarales",8205,"Rarefaction",2,2.31082384946656,2.28123914618727,2.34040855274586,0.999999999490784,0.9999999946046,1
"Amarales",8461,"Rarefaction",2,2.31083502082285,2.28124992135506,2.34042012029064,0.999999999694239,0.999999996376723,1
"Amarales",8718,"Rarefaction",2,2.3108455759891,2.2812601021835,2.3404310497947,0.999999999817283,0.999999997572311,1
"Amarales",8974,"Rarefaction",2,2.31085548912597,2.28126966375008,2.34044131450186,0.999999999890902,0.999999998372195,1
"Amarales",9230,"Rarefaction",2,2.31086485243713,2.2812786949883,2.34045100988597,0.999999999935045,0.999999998909553,1
"Amarales",9487,"Rarefaction",2,2.31087374412095,2.28128727132503,2.34046021691687,0.999999999961517,0.999999999271435,1
"Amarales",9743,"Rarefaction",2,2.31088213490776,2.28129536452723,2.34046890528829,0.999999999977221,0.999999999513021,1
"Amarales",10000,"Rarefaction",2,2.3108901264041,2.28130307259891,2.34047718020929,0.999999999986584,0.999999999675425,1
"Sanquianga",1,"Rarefaction",0,1.0000042843433,1.0000042843433,1.0000042843433,0.32069554735157,0.318812818114696,0.322578276588443
"Sanquianga",257,"Rarefaction",0,16.8019749895432,16.6878064525105,16.9161435265759,0.980941450825714,0.980741521856196,0.981141379795233
"Sanquianga",513,"Rarefaction",0,19.7752383239971,19.6721513116274,19.8783253363668,0.99311862854889,0.992992190242008,0.993245066855773
"Sanquianga",770,"Rarefaction",0,20.9695738206054,20.8937460427949,21.0454015984158,0.997003507409753,0.996890961767611,0.997116053051895
"Sanquianga",1026,"Rarefaction",0,21.5037046160341,21.4518662710617,21.5555429610064,0.998611359489412,0.998526718966337,0.998696000012486
"Sanquianga",1282,"Rarefaction",0,21.7552206927379,21.7211380374234,21.7893033480524,0.999334164351021,0.999275260886341,0.9993930678157
"Sanquianga",1539,"Rarefaction",0,21.8774932811332,21.8556531692713,21.8993333929951,0.999673910920426,0.999634762095873,0.999713059744979
"Sanquianga",1795,"Rarefaction",0,21.9377086895399,21.9239087880705,21.9515085910093,0.999836992812387,0.999811648024721,0.999862337600054
"Sanquianga",2052,"Rarefaction",0,21.9680807532837,21.95947203424,21.9766894723275,0.999917622515244,0.99990153882134,0.999933706209148
"Sanquianga",2308,"Rarefaction",0,21.983463563511,21.9781265842646,21.9888005427574,0.999957810164398,0.999947711337695,0.999967908991101
"Sanquianga",2564,"Rarefaction",0,21.9913733245608,21.9880853658752,21.9946612832464,0.999978204099142,0.999971919115503,0.999984489082781
"Sanquianga",2821,"Rarefaction",0,21.9954845144085,21.9934731884453,21.9974958403717,0.99998868690862,0.999984809176737,0.999992564640504
"Sanquianga",3077,"Rarefaction",0,21.9976185344167,21.9963912395765,21.998845829257,0.999994076597,0.999991692715515,0.999996460478485
"Sanquianga",3333,"Rarefaction",0,21.9987385829302,21.9979925990829,21.9994845667776,0.999996882125933,0.999995423408203,0.999998340843664
"Sanquianga",3590,"Rarefaction",0,21.9993310192002,21.9988800494331,21.9997819889673,0.999998355416426,0.999997468179283,0.999999242653569
"Sanquianga",3846,"Rarefaction",0,21.9996432078497,21.9993709071182,21.9999155085813,0.999999126917376,0.999998588207518,0.999999665627235
"Sanquianga",4103,"Rarefaction",0,21.9998096669273,21.9996460432748,21.9999732905799,0.999999536056466,0.999999210688858,0.999999861424074
"Sanquianga",4359,"Rarefaction",0,21.9998979913243,21.9997997331598,21.9999962494888,0.999999752142958,0.999999555838555,0.999999948447361
"Sanquianga",4615,"Rarefaction",0,21.9999452304073,21.9998863659623,22.0000040948522,0.999999867263681,0.999999749154026,0.999999985373336
"Sanquianga",4872,"Rarefaction",0,21.999970623162,21.9999355068897,22.0000057394343,0.999999928945923,0.999999858204663,0.999999999687183
"Sanquianga",5128,"Rarefaction",0,21.9999841879621,21.9999632393867,22.0000051365375,0.999999961810985,0.999999919454997,1
"Sanquianga",5385,"Rarefaction",0,21.9999915032605,21.999979055152,22.0000039513689,0.999999979499104,0.999999954243849,1
"Sanquianga",5641,"Rarefaction",0,21.999995420932,21.9999880219842,22.0000028198798,0.999999988957911,0.999999973898714,1
"Sanquianga",5897,"Rarefaction",0,21.999997531757,21.9999931411543,22.0000019223597,0.999999994048965,0.999999985085942,1
"Sanquianga",6154,"Rarefaction",0,21.9999986727948,21.9999960767208,22.0000012688688,0.999999996799388,0.999999991484692,1
"Sanquianga",6410,"Rarefaction",0,21.9999992847223,21.9999977488356,22.0000008206089,0.999999998274299,0.999999995121577,1
"Sanquianga",6666,"Rarefaction",0,21.9999996146986,21.9999987073111,22.0000005220861,0.999999999069641,0.99999999720226,1
"Sanquianga",6923,"Rarefaction",0,21.9999997930411,21.9999992587917,22.0000003272905,0.999999999499784,0.999999998397582,1
"Sanquianga",7179,"Rarefaction",0,21.9999998885652,21.9999995737737,22.0000002033567,0.999999999730528,0.999999999079532,1
"Sanquianga",7436,"Rarefaction",0,21.9999999402544,21.9999997553913,22.0000001251174,0.99999999985527,0.999999999472075,1
"Sanquianga",7692,"Rarefaction",0,21.9999999679747,21.9999998593236,22.0000000766259,0.999999999922136,0.999999999696402,1
"Sanquianga",7948,"Rarefaction",0,21.9999999827473,21.9999999189651,22.0000000465294,0.999999999958145,0.999999999825336,1
"Sanquianga",8205,"Rarefaction",0,21.9999999907812,21.9999999534629,22.0000000280996,0.999999999977577,0.999999999899698,1
"Sanquianga",8461,"Rarefaction",0,21.9999999951271,21.9999999732733,22.0000000169809,0.99999999998797,0.999999999942262,1
"Sanquianga",8718,"Rarefaction",0,21.9999999973357,21.9999999845782,22.0000000100932,0.999999999993569,0.999999999966831,1
"Sanquianga",8974,"Rarefaction",0,21.9999999985189,21.9999999910679,22.0000000059698,0.999999999996557,0.999999999980902,1
"Sanquianga",9230,"Rarefaction",0,21.9999999991779,21.9999999948283,22.0000000035275,0.999999999998159,0.999999999989004,1
"Sanquianga",9487,"Rarefaction",0,21.999999999617,21.9999999970846,22.0000000021494,0.99999999999902,0.999999999993683,1
"Sanquianga",9743,"Rarefaction",0,21.9999999997143,21.9999999982384,22.0000000011902,0.999999999999477,0.999999999996363,1
"Sanquianga",10000,"Rarefaction",0,21.9999999998563,21.9999999989997,22.000000000713,0.999999999999722,0.999999999997912,1
"Sanquianga",1,"Rarefaction",1,1,1,1,0.32069554735157,0.318812818114696,0.322578276588443
"Sanquianga",257,"Rarefaction",1,4.62836445156158,4.59042228291489,4.66630662020826,0.980941450825714,0.980741521856196,0.981141379795233
"Sanquianga",513,"Rarefaction",1,4.73277451257296,4.69377355564814,4.77177546949778,0.99311862854889,0.992992190242008,0.993245066855773
"Sanquianga",770,"Rarefaction",1,4.76964325613858,4.73034158134376,4.80894493093341,0.997003507409753,0.996890961767611,0.997116053051895
"Sanquianga",1026,"Rarefaction",1,4.78790101351758,4.74846796137292,4.82733406566224,0.998611359489412,0.998526718966337,0.998696000012486
"Sanquianga",1282,"Rarefaction",1,4.79868125588121,4.75917405032118,4.83818846144124,0.999334164351021,0.999275260886341,0.9993930678157
"Sanquianga",1539,"Rarefaction",1,4.80577676046204,4.76622081017386,4.84533271075023,0.999673910920426,0.999634762095873,0.999713059744979
"Sanquianga",1795,"Rarefaction",1,4.81075683063069,4.77116608955771,4.85034757170366,0.999836992812387,0.999811648024721,0.999862337600054
"Sanquianga",2052,"Rarefaction",1,4.81446801854269,4.77485078159187,4.85408525549352,0.999917622515244,0.99990153882134,0.999933706209148
"Sanquianga",2308,"Rarefaction",1,4.81732101239535,4.77768297315129,4.85695905163941,0.999957810164398,0.999947711337695,0.999967908991101
"Sanquianga",2564,"Rarefaction",1,4.81959120291967,4.77993630486827,4.85924610097106,0.999978204099142,0.999971919115503,0.999984489082781
"Sanquianga",2821,"Rarefaction",1,4.82144770599989,4.78177880973433,4.86111660226545,0.99998868690862,0.999984809176737,0.999992564640504
"Sanquianga",3077,"Rarefaction",1,4.82298351342258,4.78330289327508,4.86266413357007,0.999994076597,0.999991692715515,0.999996460478485
"Sanquianga",3333,"Rarefaction",1,4.8242799882518,4.78458937304848,4.86397060345512,0.999996882125933,0.999995423408203,0.999998340843664
"Sanquianga",3590,"Rarefaction",1,4.82539319281091,4.78569392726659,4.86509245835523,0.999998355416426,0.999997468179283,0.999999242653569
"Sanquianga",3846,"Rarefaction",1,4.82635250469505,4.78664573709282,4.86605927229729,0.999999126917376,0.999998588207518,0.999999665627235
"Sanquianga",4103,"Rarefaction",1,4.82719394583798,4.7874805639887,4.86690732768727,0.999999536056466,0.999999210688858,0.999999861424074
"Sanquianga",4359,"Rarefaction",1,4.82793257554178,4.78821336308733,4.86765178799624,0.999999752142958,0.999999555838555,0.999999948447361
"Sanquianga",4615,"Rarefaction",1,4.82858857908228,4.78886417019297,4.8683129879716,0.999999867263681,0.999999749154026,0.999999985373336
"Sanquianga",4872,"Rarefaction",1,4.82917726976049,4.7894481839831,4.86890635553788,0.999999928945923,0.999999858204663,0.999999999687183
"Sanquianga",5128,"Rarefaction",1,4.82970458938149,4.78997130386407,4.8694378748989,0.999999961810985,0.999999919454997,1
"Sanquianga",5385,"Rarefaction",1,4.83018320227592,4.79044609679424,4.86992030775759,0.999999979499104,0.999999954243849,1
"Sanquianga",5641,"Rarefaction",1,4.83061632568187,4.79087575689176,4.87035689447198,0.999999988957911,0.999999973898714,1
"Sanquianga",5897,"Rarefaction",1,4.83101162210485,4.79126788734226,4.87075535686744,0.999999994048965,0.999999985085942,1
"Sanquianga",6154,"Rarefaction",1,4.83137519732908,4.79162854645792,4.87112184820023,0.999999996799388,0.999999991484692,1
"Sanquianga",6410,"Rarefaction",1,4.83170822012702,4.79195889476415,4.87145754548989,0.999999998274299,0.999999995121577,1
"Sanquianga",6666,"Rarefaction",1,4.83201553515981,4.79226373891667,4.87176733140295,0.999999999069641,0.99999999720226,1
"Sanquianga",6923,"Rarefaction",1,4.83230107923754,4.79254698475805,4.87205517371702,0.999999999499784,0.999999998397582,1
"Sanquianga",7179,"Rarefaction",1,4.83256509338907,4.79280887193992,4.87232131483823,0.999999999730528,0.999999999079532,1
"Sanquianga",7436,"Rarefaction",1,4.8328117729348,4.79305356244096,4.87256998342864,0.99999999985527,0.999999999472075,1
"Sanquianga",7692,"Rarefaction",1,4.83304103537163,4.79328097479752,4.87280109594573,0.999999999922136,0.999999999696402,1
"Sanquianga",7948,"Rarefaction",1,4.83325546863225,4.79349367637573,4.87301726088878,0.999999999958145,0.999999999825336,1
"Sanquianga",8205,"Rarefaction",1,4.83345722724509,4.79369380455344,4.87322064993675,0.999999999977577,0.999999999899698,1
"Sanquianga",8461,"Rarefaction",1,4.83364596929355,4.79388102039275,4.87341091819436,0.99999999998797,0.999999999942262,1
"Sanquianga",8718,"Rarefaction",1,4.83382425798663,4.7940578665587,4.87359064941457,0.999999999993569,0.999999999966831,1
"Sanquianga",8974,"Rarefaction",1,4.83399166469703,4.79422391804582,4.87375941134824,0.999999999996557,0.999999999980902,1
"Sanquianga",9230,"Rarefaction",1,4.83414975324924,4.79438072615373,4.87391878034475,0.999999999998159,0.999999999989004,1
"Sanquianga",9487,"Rarefaction",1,4.83429984890673,4.79452960552126,4.87407009229219,0.99999999999902,0.999999999993683,1
"Sanquianga",9743,"Rarefaction",1,4.83444146277657,4.7946700713157,4.87421285423745,0.999999999999477,0.999999999996363,1
"Sanquianga",10000,"Rarefaction",1,4.83457631381427,4.7948038286391,4.87434879898945,0.999999999999722,0.999999999997912,1
"Sanquianga",1,"Rarefaction",2,0.99999571567506,0.999995715675059,0.99999571567506,0.32069554735157,0.318812818114696,0.322578276588443
"Sanquianga",257,"Rarefaction",2,3.09270530072914,3.07476673178431,3.11064386967397,0.980941450825714,0.980741521856196,0.981141379795233
"Sanquianga",513,"Rarefaction",2,3.10537327785706,3.08725219027916,3.12349436543496,0.99311862854889,0.992992190242008,0.993245066855773
"Sanquianga",770,"Rarefaction",2,3.1096411811188,3.09145840174405,3.12782396049354,0.997003507409753,0.996890961767611,0.997116053051895
"Sanquianga",1026,"Rarefaction",2,3.11177120886138,3.09355760252776,3.129984815195,0.998611359489412,0.998526718966337,0.998696000012486
"Sanquianga",1282,"Rarefaction",2,3.11305195793393,3.09481980376971,3.13128411209816,0.999334164351021,0.999275260886341,0.9993930678157
"Sanquianga",1539,"Rarefaction",2,3.11390971501105,3.09566513370875,3.13215429631336,0.999673910920426,0.999634762095873,0.999713059744979
"Sanquianga",1795,"Rarefaction",2,3.11452023446702,3.09626680550658,3.13277366342746,0.999836992812387,0.999811648024721,0.999862337600054
"Sanquianga",2052,"Rarefaction",2,3.11498007069958,3.09671997642038,3.13324016497879,0.999917622515244,0.99990153882134,0.999933706209148
"Sanquianga",2308,"Rarefaction",2,3.11533640076486,3.09707114068078,3.13360166084893,0.999957810164398,0.999947711337695,0.999967908991101
"Sanquianga",2564,"Rarefaction",2,3.11562163473397,3.09735223903551,3.13389103043244,0.999978204099142,0.999971919115503,0.999984489082781
"Sanquianga",2821,"Rarefaction",2,3.11585594943884,3.09758315606816,3.13412874280952,0.99998868690862,0.999984809176737,0.999992564640504
"Sanquianga",3077,"Rarefaction",2,3.1160504660453,3.0977748518621,3.13432608022849,0.999994076597,0.999991692715515,0.999996460478485
"Sanquianga",3333,"Rarefaction",2,3.11621512089167,3.0979371187765,3.13449312300683,0.999996882125933,0.999995423408203,0.999998340843664
"Sanquianga",3590,"Rarefaction",2,3.11635681226713,3.09807675513108,3.13463686940319,0.999998355416426,0.999997468179283,0.999999242653569
"Sanquianga",3846,"Rarefaction",2,3.1164791366543,3.09819730529715,3.13476096801146,0.999999126917376,0.999998588207518,0.999999665627235
