"Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"Oceanico",6666,"Rarefaction",0,27.4570201628873,27.3123859477387,27.601654378036,0.999943536852917,0.999934676364079,0.999952397341755
"Oceanico",6923,"Rarefaction",0,27.4712329768566,27.32460924028,27.6178567134331,0.999945819428141,0.999937724419657,0.999953914436624
"Oceanico",7179,"Rarefaction",0,27.4848407238358,27.3364010300352,27.6332804176365,0.999947840159638,0.999940446660297,0.999955233658979
"Oceanico",7436,"Rarefaction",0,27.4980085394257,27.3479068096535,27.6481102691979,0.999949662656229,0.999942918448971,0.999956406863487
"Oceanico",7692,"Rarefaction",0,27.5106815915966,27.359078981298,27.6622842018952,0.999951310366588,0.999945162979874,0.999957457753302
"Oceanico",7948,"Rarefaction",0,27.5229509327011,27.3699960195184,27.6759058458837,0.999952820527144,0.999947223606474,0.999958417447814
"Oceanico",8205,"Rarefaction",0,27.534894421218,27.3807255111306,27.6890633313053,0.999954222106463,0.999949133503166,0.999959310709761
"Oceanico",8461,"Rarefaction",0,27.5464458272387,27.3912048871836,27.7016867672938,0.999955523183651,0.999950898020281,0.99996014834702
"Oceanico",8718,"Rarefaction",0,27.5577178633005,27.4015327661803,27.7139029604206,0.99995674919116,0.999952546411915,0.999960951970404
"Oceanico",8974,"Rarefaction",0,27.5686416631946,27.4116420670451,27.725641259344,0.999957902765371,0.999954077261115,0.999961728269626
"Oceanico",9230,"Rarefaction",0,27.5792776989045,27.4215839353903,27.7369714624186,0.999958998576296,0.999955505331275,0.999962491821318
"Oceanico",9487,"Rarefaction",0,27.5896796754339,27.4314047880248,27.7479545628429,0.999960048478334,0.999956841180253,0.999963255776416
"Oceanico",9743,"Rarefaction",0,27.599778617156,27.4410350704572,27.7585221638548,0.999961050666395,0.999958078140497,0.999964023192293
"Oceanico",10000,"Rarefaction",0,27.609663978213,27.4505556113928,27.7687723450332,0.999962018150906,0.999959228701721,0.99996480760009
"Oceanico",1,"Rarefaction",1,1,1,1,0.552355222040294,0.549413443505895,0.555297000574692
"Oceanico",257,"Rarefaction",1,3.47224970154048,3.44510517081939,3.49939423226157,0.978602110541579,0.978346838029592,0.978857383053566
"Oceanico",513,"Rarefaction",1,3.56223761445064,3.53420845910498,3.5902667697963,0.991490927268177,0.991373752834233,0.991608101702121
"Oceanico",770,"Rarefaction",1,3.59480870879634,3.56648606024123,3.62313135735145,0.995288386218544,0.995210229137486,0.995366543299602
"Oceanico",1026,"Rarefaction",1,3.61147631754573,3.58301635728711,3.63993627780435,0.997061153450932,0.996985390627454,0.99713691627441
"Oceanico",1282,"Rarefaction",1,3.6215807247379,3.59304338021868,3.65011806925712,0.998064730267774,0.997992332060943,0.998137128474605
"Oceanico",1539,"Rarefaction",1,3.62835023626581,3.59976338752434,3.65693708500729,0.998681844916112,0.998616004606293,0.998747685225931
"Oceanico",1795,"Rarefaction",1,3.63315281561212,3.60453155401158,3.66177407721266,0.999073942340415,0.999015416182771,0.99913246849806
"Oceanico",2052,"Rarefaction",1,3.63675330402952,3.60810627001289,3.66540033804614,0.999331875392689,0.999280117981575,0.999383632803803
"Oceanico",2308,"Rarefaction",1,3.6395297125023,3.61086258717196,3.66819683783263,0.999503973272072,0.999457987287986,0.999549959256158
"Oceanico",2564,"Rarefaction",1,3.6417419347026,3.6130585279758,3.6704253414294,0.999621744443253,0.999580616686714,0.999662872199792
"Oceanico",2821,"Rarefaction",1,3.6435517410943,3.61485475946654,3.67224872272206,0.999704243591377,0.999667267247526,0.999741219935228
"Oceanico",3077,"Rarefaction",1,3.64504876701337,3.61634034504323,3.6737571889835,0.999762730986049,0.999729348618125,0.999796113353972
"Oceanico",3333,"Rarefaction",1,3.64631209555203,3.61759385296818,3.67503033813588,0.99980519966895,0.999775000002191,0.999835399335709
"Oceanico",3590,"Rarefaction",1,3.64739641150565,3.61866961240114,3.67612321061017,0.999836720540382,0.999809383119057,0.999864057961707
"Oceanico",3846,"Rarefaction",1,3.64833046998597,3.61959620508396,3.67706473488799,0.999860346407031,0.999835576598986,0.999885116215077
"Oceanico",4103,"Rarefaction",1,3.6491494892465,3.62040860769104,3.67789037080196,0.999878492749151,0.999856046581113,0.999900938917188
"Oceanico",4359,"Rarefaction",1,3.64986824919688,3.62112150975119,3.67861498864257,0.999892536831095,0.999872174733733,0.999912898928458
"Oceanico",4615,"Rarefaction",1,3.65050648783826,3.62175450974375,3.67925846593277,0.999903612158522,0.999885123755561,0.999922100561483
"Oceanico",4872,"Rarefaction",1,3.65107917325952,3.62232246789124,3.67983587862781,0.999912495652891,0.999895695927713,0.999929295378069
"Oceanico",5128,"Rarefaction",1,3.65159213522347,3.62283117675195,3.68035309369498,0.999919656609508,0.99990436659226,0.999934946626757
"Oceanico",5385,"Rarefaction",1,3.65205772707252,3.62329289511982,3.68082255902522,0.999925546459538,0.999911617994329,0.999939474924746
"Oceanico",5641,"Rarefaction",1,3.65247910010286,3.62371075368242,3.68124744652329,0.999930411006917,0.999917703481528,0.999943118532306
"Oceanico",5897,"Rarefaction",1,3.65286372123458,3.62409216113673,3.68163528133242,0.999934493765562,0.999922888957154,0.999946098573971
"Oceanico",6154,"Rarefaction",1,3.65321753781964,3.62444301795817,3.68199205768112,0.999937973156695,0.999927371730123,0.999948574583266
"Oceanico",6410,"Rarefaction",1,3.65354168864026,3.62476445540658,3.68231892187394,0.99994094980828,0.999931257984634,0.999950641631925
"Oceanico",6666,"Rarefaction",1,3.65384088686189,3.62506114859694,3.68262062512685,0.999943536852917,0.999934676364079,0.999952397341755
"Oceanico",6923,"Rarefaction",1,3.65411896148731,3.62533689542387,3.68290102755075,0.999945819428141,0.999937724419657,0.999953914436624
"Oceanico",7179,"Rarefaction",1,3.65437614147971,3.62559192356206,3.68316035939736,0.999947840159638,0.999940446660297,0.999955233658979
"Oceanico",7436,"Rarefaction",1,3.65461650661177,3.62583027904253,3.68340273418101,0.999949662656229,0.999942918448971,0.999956406863487
"Oceanico",7692,"Rarefaction",1,3.65483996931029,3.62605187524504,3.68362806337555,0.999951310366588,0.999945162979874,0.999957457753302
"Oceanico",7948,"Rarefaction",1,3.65504904405179,3.62625920572991,3.68383888237366,0.999952820527144,0.999947223606474,0.999958417447814
"Oceanico",8205,"Rarefaction",1,3.65524582428197,3.62645434649681,3.68403730206713,0.999954222106463,0.999949133503166,0.999959310709761
"Oceanico",8461,"Rarefaction",1,3.65542996900834,3.62663695933891,3.68422297867776,0.999955523183651,0.999950898020281,0.99996014834702
"Oceanico",8718,"Rarefaction",1,3.65560397188188,3.6268095170587,3.68439842670506,0.99995674919116,0.999952546411915,0.999960951970404
"Oceanico",8974,"Rarefaction",1,3.65576740761625,3.62697159776752,3.68456321746498,0.999957902765371,0.999954077261115,0.999961728269626
"Oceanico",9230,"Rarefaction",1,3.65592179600949,3.627124708493,3.68471888352598,0.999958998576296,0.999955505331275,0.999962491821318
"Oceanico",9487,"Rarefaction",1,3.65606842539583,3.62727012675178,3.68486672403988,0.999960048478334,0.999956841180253,0.999963255776416
"Oceanico",9743,"Rarefaction",1,3.65620681244407,3.62740737302669,3.68500625186144,0.999961050666395,0.999958078140497,0.999964023192293
"Oceanico",10000,"Rarefaction",1,3.65633863136438,3.62753810754583,3.68513915518293,0.999962018150906,0.999959228701721,0.99996480760009
"Oceanico",1,"Rarefaction",2,0.999997961527916,0.999997961527916,0.999997961527917,0.552355222040294,0.549413443505895,0.555297000574692
"Oceanico",257,"Rarefaction",2,1.80473072851665,1.7951741048589,1.8142873521744,0.978602110541579,0.978346838029592,0.978857383053566
"Oceanico",513,"Rarefaction",2,1.80756622702957,1.7979608181219,1.81717163593724,0.991490927268177,0.991373752834233,0.991608101702121
"Oceanico",770,"Rarefaction",2,1.80851831149182,1.79889649797241,1.81814012501122,0.995288386218544,0.995210229137486,0.995366543299602
"Oceanico",1026,"Rarefaction",2,1.80899287568028,1.79936288084747,1.81862287051308,0.997061153450932,0.996985390627454,0.99713691627441
"Oceanico",1282,"Rarefaction",2,1.80927803006747,1.79964311784547,1.81891294228948,0.998064730267774,0.997992332060943,0.998137128474605
"Oceanico",1539,"Rarefaction",2,1.80946892580722,1.79983072105342,1.81910713056102,0.998681844916112,0.998616004606293,0.998747685225931
"Oceanico",1795,"Rarefaction",2,1.80960475873661,1.79996421087014,1.81924530660308,0.999073942340415,0.999015416182771,0.99913246849806
"Oceanico",2052,"Rarefaction",2,1.80970704484057,1.80006473238211,1.81934935729904,0.999331875392689,0.999280117981575,0.999383632803803
"Oceanico",2308,"Rarefaction",2,1.80978629418643,1.80014261445997,1.81942997391288,0.999503973272072,0.999457987287986,0.999549959256158
"Oceanico",2564,"Rarefaction",2,1.80984972339064,1.80020494927727,1.819494497504,0.999621744443253,0.999580616686714,0.999662872199792
"Oceanico",2821,"Rarefaction",2,1.80990182401014,1.80025615092974,1.81954749709055,0.999704243591377,0.999667267247526,0.999741219935228
"Oceanico",3077,"Rarefaction",2,1.80994507171822,1.80029865239533,1.81959149104111,0.999762730986049,0.999729348618125,0.999796113353972
"Oceanico",3333,"Rarefaction",2,1.80998167752887,1.80033462655079,1.81962872850695,0.99980519966895,0.999775000002191,0.999835399335709
"Oceanico",3590,"Rarefaction",2,1.81001317622591,1.80036558170495,1.81966077074688,0.999836720540382,0.999809383119057,0.999864057961707
"Oceanico",3846,"Rarefaction",2,1.81004036812521,1.8003923043688,1.81968843188161,0.999860346407031,0.999835576598986,0.999885116215077
"Oceanico",4103,"Rarefaction",2,1.81006425382498,1.8004157778786,1.81971272977135,0.999878492749151,0.999856046581113,0.999900938917188
"Oceanico",4359,"Rarefaction",2,1.81008524698099,1.80043640875401,1.81973408520797,0.999892536831095,0.999872174733733,0.999912898928458
"Oceanico",4615,"Rarefaction",2,1.81010391152515,1.80045475119816,1.81975307185213,0.999903612158522,0.999885123755561,0.999922100561483
"Oceanico",4872,"Rarefaction",2,1.81012067632786,1.80047122668013,1.81977012597559,0.999912495652891,0.999895695927713,0.999929295378069
"Oceanico",5128,"Rarefaction",2,1.81013570555718,1.80048599653819,1.81978541457617,0.999919656609508,0.99990436659226,0.999934946626757
"Oceanico",5385,"Rarefaction",2,1.81014935636785,1.8004994117637,1.819799300972,0.999925546459538,0.999911617994329,0.999939474924746
"Oceanico",5641,"Rarefaction",2,1.81016171763692,1.80051155970038,1.81981187557346,0.999930411006917,0.999917703481528,0.999943118532306
"Oceanico",5897,"Rarefaction",2,1.81017300580394,1.80052265305278,1.81982335855509,0.999934493765562,0.999922888957154,0.999946098573971
"Oceanico",6154,"Rarefaction",2,1.81018339352938,1.80053286150247,1.8198339255563,0.999937973156695,0.999927371730123,0.999948574583266
"Oceanico",6410,"Rarefaction",2,1.81019291283505,1.80054221651848,1.81984360915162,0.99994094980828,0.999931257984634,0.999950641631925
"Oceanico",6666,"Rarefaction",2,1.81020170107099,1.80055085308105,1.81985254906093,0.999943536852917,0.999934676364079,0.999952397341755
"Oceanico",6923,"Rarefaction",2,1.81020986995781,1.80055888098257,1.81986085893304,0.999945819428141,0.999937724419657,0.999953914436624
"Oceanico",7179,"Rarefaction",2,1.81021742565025,1.80056630627195,1.81986854502855,0.999947840159638,0.999940446660297,0.999955233658979
"Oceanico",7436,"Rarefaction",2,1.81022448763837,1.80057324637732,1.81987572889941,0.999949662656229,0.999942918448971,0.999956406863487
"Oceanico",7692,"Rarefaction",2,1.81023105302827,1.80057969845443,1.8198824076021,0.999951310366588,0.999945162979874,0.999957457753302
"Oceanico",7948,"Rarefaction",2,1.81023719553621,1.80058573494775,1.81988865612468,0.999952820527144,0.999947223606474,0.999958417447814
"Oceanico",8205,"Rarefaction",2,1.81024297651941,1.80059141615541,1.81989453688341,0.999954222106463,0.999949133503166,0.999959310709761
"Oceanico",8461,"Rarefaction",2,1.81024838591764,1.80059673219121,1.81990003964406,0.999955523183651,0.999950898020281,0.99996014834702
"Oceanico",8718,"Rarefaction",2,1.81025349691765,1.80060175497837,1.81990523885693,0.99995674919116,0.999952546411915,0.999960951970404
"Oceanico",8974,"Rarefaction",2,1.81025829701127,1.80060647222479,1.81991012179776,0.999957902765371,0.999954077261115,0.999961728269626
"Oceanico",9230,"Rarefaction",2,1.81026283086455,1.80061092782577,1.81991473390333,0.999958998576296,0.999955505331275,0.999962491821318
"Oceanico",9487,"Rarefaction",2,1.81026713633094,1.80061515898155,1.81991911368033,0.999960048478334,0.999956841180253,0.999963255776416
"Oceanico",9743,"Rarefaction",2,1.8102711992502,1.80061915177655,1.81992324672385,0.999961050666395,0.999958078140497,0.999964023192293
"Oceanico",10000,"Rarefaction",2,1.81027506882343,1.8006229545621,1.81992718308475,0.999962018150906,0.999959228701721,0.99996480760009
"Costero",1,"Rarefaction",0,1.00000420683189,1.00000420683189,1.0000042068319,0.349263603809714,0.347112967181451,0.351414240437978
"Costero",257,"Rarefaction",0,20.5824619978769,20.428688386228,20.7362356095259,0.97293284476659,0.972699851262873,0.973165838270308
"Costero",513,"Rarefaction",0,24.9851880063379,24.8287617890594,25.1416142236163,0.989176522804654,0.989059771379621,0.989293274229687
"Costero",770,"Rarefaction",0,26.9604719508166,26.832883618409,27.0880602832243,0.994696457436351,0.994555122690024,0.994837792182677
"Costero",1026,"Rarefaction",0,27.9595357258925,27.8601982530344,28.0588731987506,0.997208628801123,0.997086370931192,0.997330886671055
"Costero",1282,"Rarefaction",0,28.4964305484512,28.4164287699742,28.5764323269282,0.998463135532306,0.99836810571301,0.998558165351603
"Costero",1539,"Rarefaction",0,28.7985566944939,28.7280490708706,28.8690643181173,0.999119145338351,0.999048125817512,0.999190164859189
"Costero",1795,"Rarefaction",0,28.9748125953987,28.9062095628043,29.0434156279932,0.999469940943466,0.99941705543404,0.999522826452893
"Costero",2052,"Rarefaction",0,29.0838081100885,29.0127766151251,29.1548396050519,0.999663744946373,0.999623628762881,0.999703861129864
"Costero",2308,"Rarefaction",0,29.154753490942,29.079362263081,29.230144718803,0.999772265283584,0.99974060019453,0.999803930372638
"Costero",2564,"Rarefaction",0,29.2043864719888,29.1239664670951,29.2848064768826,0.999834596846887,0.999808363427671,0.999860830266103
"Costero",2821,"Rarefaction",0,29.2417909549096,29.1562256349856,29.3273562748337,0.999871274379215,0.999848543231877,0.999894005526553
"Costero",3077,"Rarefaction",0,29.2717164742807,29.1811683279911,29.3622646205703,0.999893217574788,0.999872836653758,0.999913598495818
"Costero",3333,"Rarefaction",0,29.2971854464936,29.2018902581645,29.3924806348227,0.999906820593233,0.99988816920125,0.999925471985216
"Costero",3590,"Rarefaction",0,29.3199281452587,29.2201380378057,29.4197182527118,0.999915618210409,0.999898373483437,0.999932862937382
"Costero",3846,"Rarefaction",0,29.3407280784709,29.2367387879615,29.4447173689804,0.999921549835804,0.999905530831613,0.999937568839995
"Costero",4103,"Rarefaction",0,29.3603152155801,29.2523880852572,29.468242345903,0.99992582453223,0.99991093504694,0.99994071401752
"Costero",4359,"Rarefaction",0,29.378872671282,29.2672937799446,29.4904515626193,0.999929080558941,0.99991525047279,0.999942910645091
"Costero",4615,"Rarefaction",0,29.3966804232428,29.2817121747861,29.5116486716995,0.999931728401543,0.999918907686125,0.999944549116961
"Costero",4872,"Rarefaction",0,29.4139282421,29.2958125504258,29.5320439337742,0.999934006548249,0.999922155525196,0.999945857571301
"Costero",5128,"Rarefaction",0,29.4305599983311,29.3095540724702,29.551565924192,0.999936033740628,0.999925107933602,0.999946959547655
"Costero",5385,"Rarefaction",0,29.4467566879445,29.3230857170989,29.5704276587902,0.999937907320307,0.999927870617706,0.999947944022907
"Costero",5641,"Rarefaction",0,29.4624267977433,29.3363272814532,29.5885263140335,0.999939661164272,0.999930471069127,0.999948851259417
"Costero",5897,"Rarefaction",0,29.4776589919584,29.3493472738906,29.6059707100263,0.99994133191779,0.999932949817167,0.999949714018414
"Costero",6154,"Rarefaction",0,29.4925291626562,29.3622049543885,29.6228533709239,0.999942943447458,0.999935333954016,0.999950552940899
"Costero",6410,"Rarefaction",0,29.5069368661553,29.3748065082678,29.6390672240429,0.999944494178195,0.999937616133384,0.999951372223006
"Costero",6666,"Rarefaction",0,29.5209537561295,29.3872065837379,29.654700928521,0.999945997387796,0.999939812837844,0.999952181937748
"Costero",6923,"Rarefaction",0,29.5346439302253,29.3994554864693,29.6698323739813,0.999947463176238,0.999941936555632,0.999952989796845
"Costero",7179,"Rarefaction",0,29.5479114934846,29.411460249158,29.6843627378111,0.999948883172021,0.999943973327369,0.999953793016673
"Costero",7436,"Rarefaction",0,29.5608701364281,29.4233166393245,29.6984236335317,0.999950270638211,0.99994594018102,0.999954601095402
"Costero",7692,"Rarefaction",0,29.5734285199071,29.4349341552418,29.7119228845725,0.999951616403224,0.999947821502152,0.999955411304296
"Costero",7948,"Rarefaction",0,29.5856468651848,29.446360970861,29.7249327595087,0.999952927233969,0.999949623132193,0.999956231335746
"Costero",8205,"Rarefaction",0,29.5975797681308,29.4576422417866,29.7375172944751,0.999954209147614,0.999951347482371,0.999957070812857
"Costero",8461,"Rarefaction",0,29.609142931143,29.4686918098096,29.7495940524764,0.999955453137083,0.999952974096074,0.999957932178092
"Costero",8718,"Rarefaction",0,29.6204350629097,29.4795976633365,29.7612724624829,0.999956669810448,0.999954505121982,0.999958834498914
"Costero",8974,"Rarefaction",0,29.6313763959593,29.4902766195443,29.7724761723744,0.999957850526936,0.999955915379111,0.999959785674762
"Costero",9230,"Rarefaction",0,29.642019353474,29.5007731946466,29.7832655123015,0.999959000866453,0.999957198973826,0.99996080275908
"Costero",9487,"Rarefaction",0,29.6524114943317,29.511129092383,29.7936938962804,0.999960125902455,0.999958356704169,0.999961895100741
"Costero",9743,"Rarefaction",0,29.662479460035,29.5212655245926,29.8036933954775,0.999961217609882,0.999959390218524,0.999963045001239
"Costero",10000,"Rarefaction",0,29.6723092748554,29.531263531793,29.8133550179179,0.999962285230098,0.999960329293558,0.999964241166637
"Costero",1,"Rarefaction",1,1,1,1,0.349263603809714,0.347112967181451,0.351414240437978
"Costero",257,"Rarefaction",1,4.79516563127179,4.75761050944636,4.83272075309722,0.97293284476659,0.972699851262873,0.973165838270308
"Costero",513,"Rarefaction",1,4.93621619697618,4.89696774158411,4.97546465236826,0.989176522804654,0.989059771379621,0.989293274229687
"Costero",770,"Rarefaction",1,4.98766561167554,4.9479052809535,5.02742594239757,0.994696457436351,0.994555122690024,0.994837792182677
"Costero",1026,"Rarefaction",1,5.01359852988394,4.97361820164144,5.05357885812644,0.997208628801123,0.997086370931192,0.997330886671055
"Costero",1282,"Rarefaction",1,5.02904737586794,4.98894818808961,5.06914656364627,0.998463135532306,0.99836810571301,0.998558165351603
"Costero",1539,"Rarefaction",1,5.03925458118361,4.99907989389272,5.0794292684745,0.999119145338351,0.999048125817512,0.999190164859189
"Costero",1795,"Rarefaction",1,5.04642712714658,5.00619932545275,5.0866549288404,0.999469940943466,0.99941705543404,0.999522826452893
"Costero",2052,"Rarefaction",1,5.05177221967608,5.01150390432422,5.09204053502793,0.999663744946373,0.999623628762881,0.999703861129864
"Costero",2308,"Rarefaction",1,5.05587971922063,5.0155792464425,5.09618019199876,0.999772265283584,0.99974060019453,0.999803930372638
"Costero",2564,"Rarefaction",1,5.05914686719621,5.01881993397527,5.09947380041716,0.999834596846887,0.999808363427671,0.999860830266103
"Costero",2821,"Rarefaction",1,5.06181800431053,5.02146873689579,5.10216727172527,0.999871274379215,0.999848543231877,0.999894005526553
"Costero",3077,"Rarefaction",1,5.06402761572237,5.02365934264095,5.1043958888038,0.999893217574788,0.999872836653758,0.999913598495818
"Costero",3333,"Rarefaction",1,5.06589314998956,5.02550843579228,5.10627786418683,0.999906820593233,0.99988816920125,0.999925471985216
"Costero",3590,"Rarefaction",1,5.0674954475324,5.02709631812523,5.10789457693957,0.999915618210409,0.999898373483437,0.999932862937382
"Costero",3846,"Rarefaction",1,5.0688768210101,5.02846504768619,5.10928859433401,0.999921549835804,0.999905530831613,0.999937568839995
"Costero",4103,"Rarefaction",1,5.07008908768194,5.02966605804209,5.11051211732179,0.99992582453223,0.99991093504694,0.99994071401752
"Costero",4359,"Rarefaction",1,5.07115384944884,5.0307208151158,5.11158688378187,0.999929080558941,0.99991525047279,0.999942910645091
"Costero",4615,"Rarefaction",1,5.07210008876292,5.03165807628742,5.11254210123842,0.999931728401543,0.999918907686125,0.999944549116961
"Costero",4872,"Rarefaction",1,5.07294978289304,5.03249964361324,5.11339992217283,0.999934006548249,0.999922155525196,0.999945857571301
"Costero",5128,"Rarefaction",1,5.07371139776536,5.03325392669705,5.11416886883366,0.999936033740628,0.999925107933602,0.999946959547655
"Costero",5385,"Rarefaction",1,5.07440312207905,5.03393895735061,5.11486728680748,0.999937907320307,0.999927870617706,0.999947944022907
"Costero",5641,"Rarefaction",1,5.07502951313138,5.03455926215206,5.1154997641107,0.999939661164272,0.999930471069127,0.999948851259417
"Costero",5897,"Rarefaction",1,5.07560156737379,5.03512574077981,5.11607739396777,0.99994133191779,0.999932949817167,0.999949714018414
"Costero",6154,"Rarefaction",1,5.07612804979243,5.03564708009477,5.1166090194901,0.999942943447458,0.999935333954016,0.999950552940899
"Costero",6410,"Rarefaction",1,5.07661058815684,5.03612489746068,5.11709627885301,0.999944494178195,0.999937616133384,0.999951372223006
"Costero",6666,"Rarefaction",1,5.07705614361187,5.03656609002806,5.11754619719568,0.999945997387796,0.999939812837844,0.999952181937748
"Costero",6923,"Rarefaction",1,5.07747037538698,5.03697626459818,5.11796448617579,0.999947463176238,0.999941936555632,0.999952989796845
"Costero",7179,"Rarefaction",1,5.07785358933169,5.03735572620419,5.11835145245919,0.999948883172021,0.999943973327369,0.999953793016673
"Costero",7436,"Rarefaction",1,5.07821183589866,5.0377104676119,5.11871320418542,0.999950270638211,0.99994594018102,0.999954601095402
"Costero",7692,"Rarefaction",1,5.07854496143165,5.03804033773341,5.11904958512988,0.999951616403224,0.999947821502152,0.999955411304296
"Costero",7948,"Rarefaction",1,5.07885669541288,5.03834903027017,5.11936436055559,0.999952927233969,0.999949623132193,0.999956231335746
"Costero",8205,"Rarefaction",1,5.07915014421671,5.03863962172072,5.1196606667127,0.999954209147614,0.999951347482371,0.999957070812857
"Costero",8461,"Rarefaction",1,5.07942478729586,5.03891159678113,5.11993797781059,0.999955453137083,0.999952974096074,0.999957932178092
"Costero",8718,"Rarefaction",1,5.07968433372712,5.03916862849735,5.12020003895689,0.999956669810448,0.999954505121982,0.999958834498914
"Costero",8974,"Rarefaction",1,5.0799281411243,5.03941008057218,5.12044620167642,0.999957850526936,0.999955915379111,0.999959785674762
"Costero",9230,"Rarefaction",1,5.08015847005148,5.03963819145193,5.12067874865103,0.999959000866453,0.999957198973826,0.99996080275908
"Costero",9487,"Rarefaction",1,5.08037723752611,5.03985485941884,5.12089961563337,0.999960125902455,0.999958356704169,0.999961895100741
"Costero",9743,"Rarefaction",1,5.08058371808409,5.04005936559835,5.12110807056982,0.999961217609882,0.999959390218524,0.999963045001239
"Costero",10000,"Rarefaction",1,5.08078040633624,5.04025418032772,5.12130663234475,0.999962285230098,0.999960329293558,0.999964241166637
"Costero",1,"Rarefaction",2,0.999995793185803,0.999995793185802,0.999995793185803,0.349263603809714,0.347112967181451,0.351414240437978
"Costero",257,"Rarefaction",2,2.84253550869896,2.82521247264683,2.85985854475109,0.97293284476659,0.972699851262873,0.973165838270308
"Costero",513,"Rarefaction",2,2.85278187520403,2.83529963745417,2.87026411295389,0.989176522804654,0.989059771379621,0.989293274229687
"Costero",770,"Rarefaction",2,2.856231667703,2.83869567261274,2.87376766279326,0.994696457436351,0.994555122690024,0.994837792182677
"Costero",1026,"Rarefaction",2,2.85795296676118,2.8403901195537,2.87551581396865,0.997208628801123,0.997086370931192,0.997330886671055
"Costero",1282,"Rarefaction",2,2.85898781795509,2.84140881770463,2.87656681820556,0.998463135532306,0.99836810571301,0.998558165351603
"Costero",1539,"Rarefaction",2,2.85968083241438,2.84209101089905,2.87727065392971,0.999119145338351,0.999048125817512,0.999190164859189
"Costero",1795,"Rarefaction",2,2.86017406625241,2.84257654106214,2.87777159144269,0.999469940943466,0.99941705543404,0.999522826452893
